system_id,word,pos
741,洗白,VA
741,成功,VH
741,呢,T
741,要,D
741,來,VA
741,個,Nf
741,朝聖,VA
741,下,Ng
741,了,Di
741,吧,T
741,補下,VC
741,該,Nes
741,篇,Nf
741,文章,Na
741,下方,Ncd
741,留言,Na
741,的,DE
741,們,Na
741,，,COMMACATEGORY
741,提醒,VE
741,下,Ng
741,，,COMMACATEGORY
741,該,D
741,道歉,VB
741,了,Di
741,吧,T
741,///,FW
742,我,Nh
742,是,SHI
742,日,Nc
742,球迷,Na
742,現在,Nd
742,在,P
742,看,VC
742,結果,Dk
742,家,Nc
742,裡,Ncd
742,的,DE
742,網速,Na
742,比較,Dfa
742,慢,VH
742,投手,Na
742,還,D
742,在,P
742,準備,VC
742,動作,Na
742,的,DE
742,時候,Na
742,就,D
742,聽到,VE
742,隔壁,Nc
742,傳出,VC
742,歡呼聲,Na
742,過,VCL
742,了,Di
742,十,Neu
742,秒,Nf
742,果然,D
742,上壘,VA
742,這樣,VH
742,要,D
742,怎麼,D
742,看,VC
742,阿直,Nb
742,被,P
742,暴雷,Na
743,對,P
743,巴拿馬,Nc
743,被,P
743,打爆,VC
743,當天,Nd
743,堆,VC
743,人,Na
743,髒話,Na
743,連,D
743,發,VD
743,什麼,Nep
743,能,D
743,罵,VC
743,的,DE
743,都,D
743,罵,VC
743,了,Di
743,這些,Neqa
743,人,Na
743,現在,Nd
743,在,P
743,想,VE
743,什麼,Nep
743,有,V_2
743,掛,VC
743,嗎,T
744,昨,Nd
744,運,VC
744,彩,Na
744,爽抱,VH
744,萬,Neu
744,今,Nd
744,台灣隊,Na
744,對,P
744,荷蘭,Nc
744,背水戰,Na
744,狂熱,VH
744,夫妻,Na
744,再,D
744,砸,VC
744,萬,Neu
744,挺台,Na
744,記者,Na
744,翁嘉妤,Nb
744,鍾至瑋,Nb
744,新北,Nc
744,報導,VE
744,記者,Na
744,翁嘉妤,Nb
744,鍾至瑋,Nb
744,新北,Nc
744,報導,VE
744,世界,Nc
744,棒球,Na
744,經典賽,Na
744,台灣隊,Na
744,對上,VC
744,義大利,Nc
744,，,COMMACATEGORY
744,有,V_2
744,體育,Na
744,狂熱,VH
744,夫妻,Na
744,下注,VA
744,萬運彩,Na
744,挺,VC
744,台灣,Nc
744,，,COMMACATEGORY
744,最後,Nd
744,台灣隊,Na
744,拿,VC
744,下,Nes
744,首,Nf
744,勝,VH
744,，,COMMACATEGORY
744,夫妻倆,Na
744,當場,D
744,抱回,VC
744,萬,Neu
744,今晚,Nd
744,台灣,Nc
744,迎戰,VC
744,荷蘭,Nc
744,，,COMMACATEGORY
744,彩券,Na
744,行業,Na
744,者,Na
744,透露,VE
744,，,COMMACATEGORY
744,這,Nep
744,對,Nf
744,夫妻,Na
744,還,D
744,會,D
744,再,D
744,砸,VC
744,萬,Neu
744,挺,Nf
744,台灣,Nc
744,挺,Dfa
744,到底,D
744,支持,VC
744,台灣隊,Na
744,，,COMMACATEGORY
744,有,V_2
744,人,Na
744,到,VCL
744,球場,Nc
744,，,COMMACATEGORY
744,有,V_2
744,人,Na
744,到,VCL
744,投注站,Nc
744,，,COMMACATEGORY
744,對,P
744,夫妻號,Nb
744,這,Nep
744,晚,Nf
744,在,P
744,新北永和,Nb
744,這,Nep
744,家,Nf
744,彩券行,Nc
744,口氣,Na
744,砸,VC
744,萬,Neu
744,元,Nf
744,支持,VC
744,台灣隊,Na
744,，,COMMACATEGORY
744,結果,Dk
744,爽抱,VC
744,萬,Neu
744,元,Nf
744,回家,VA
744,面對,VC
744,第,Neu
744,場,Nf
744,台灣隊,Na
744,出戰,VC
744,荷蘭,Nc
744,，,COMMACATEGORY
744,這,Nep
744,對,Nf
744,運,VC
744,動狂熱,VH
744,的,DE
744,夫妻倆,Na
744,，,COMMACATEGORY
744,老公,Na
744,還是,Caa
744,運動員,Na
744,，,COMMACATEGORY
744,打算,VF
744,還要,Dfa
744,再,D
744,砸,VC
744,萬,Neu
744,挺,Nf
744,台灣,Nc
744,挺,Dfa
744,到底,D
744,運彩,VA
744,經銷商,Na
744,商業,Na
744,公會,Nc
744,理事長,Na
744,何昱奇,Nb
744,他,Nh
744,可能,D
744,今天,Nd
744,日,Nd
744,還,D
744,會,D
744,下注,VA
744,中華隊,Na
744,萬吧,Nb
744,球迷,Na
744,想,VE
744,贏,VD
744,球,Na
744,也,D
744,想,VE
744,贏錢,VA
744,，,COMMACATEGORY
744,但,Cbb
744,也,D
744,更多,Neqa
744,球迷,Na
744,雖然,Cbb
744,心,Na
744,繫,VC
744,台灣隊,Na
744,，,COMMACATEGORY
744,更,Dfa
744,不,D
744,喜歡,VK
744,輸,VD
744,錢,Na
744,的,DE
744,感覺,Na
744,球迷,Na
744,我,Nh
744,買,VC
744,荷蘭,Nc
744,大分,Nc
744,，,COMMACATEGORY
744,但,Cbb
744,我,Nh
744,是,SHI
744,支持,VC
744,中華隊,Na
744,，,COMMACATEGORY
744,買,VC
744,個,Nf
744,保險,Na
744,，,COMMACATEGORY
744,輸,VD
744,了,Di
744,不會,D
744,太,Dfa
744,傷心,VH
744,運彩,Na
744,最,Dfa
744,新,VH
744,賠率,Na
744,出爐,VH
744,，,COMMACATEGORY
744,荷蘭,Nc
744,不,D
744,讓,VL
744,分賠率,Na
744,為,VG
744,，,COMMACATEGORY
744,台灣隊,Na
744,不,D
744,讓,VL
744,分賠率,Na
744,另外,Cbb
744,荷蘭,Nc
744,讓,VL
744,分賠率,Na
744,，,COMMACATEGORY
744,台灣隊,Na
744,讓,VL
744,分,VC
744,而,Cbb
744,大小,Na
744,分,VC
744,總分,Na
744,超過,VJ
744,和,Caa
744,小於,VJ
744,，,COMMACATEGORY
744,賠率,Na
744,都,D
744,是,SHI
744,球迷,Na
744,大家,Nh
744,可能,D
744,會,D
744,因為,Cbb
744,想要,VE
744,下,VC
744,反邊,VA
744,，,COMMACATEGORY
744,看,VC
744,如果,Cbb
744,哪,Nep
744,邊,Ncd
744,贏,VD
744,球,Na
744,，,COMMACATEGORY
744,還是,D
744,會,D
744,覺得,VK
744,有些,Neqa
744,補償,VD
744,心理,Na
744,，,COMMACATEGORY
744,但,Cbb
744,我,Nh
744,還是,D
744,會,D
744,希望,VK
744,買,VC
744,支持,VC
744,的,DE
744,球隊,Na
744,，,COMMACATEGORY
744,我,Nh
744,還是,D
744,會,D
744,買,VC
744,中華隊,Na
744,，,COMMACATEGORY
744,可能,D
744,就,D
744,是,SHI
744,買勝,VC
744,分,VC
744,球迷,Na
744,可以,D
744,換,VC
744,個,Nf
744,方式,Na
744,支持,VC
744,台灣隊,Na
744,，,COMMACATEGORY
744,還可以,D
744,選擇,VC
744,玩單,Na
744,雙，,Na
744,總分,Na
744,如果,Cbb
744,是,SHI
744,單數,Na
744,賠率,Na
744,，,COMMACATEGORY
744,雙數,Na
744,賠率,Na
744,另外,Cbb
744,，,COMMACATEGORY
744,想,VE
744,玩,VC
744,最,Dfa
744,高,VH
744,賠率,Na
744,可以,D
744,考慮,VE
744,勝,VH
744,分差,Na
744,，,COMMACATEGORY
744,這,Nep
744,戰,Na
744,台灣隊,Na
744,贏分,VA
744,，,COMMACATEGORY
744,賠率,Na
744,飆到,VC
744,倍,Na
744,///,FW
745,現在,Nd
745,的,DE
745,中華隊,Na
745,勢如破竹,VH
745,現在,Nd
745,的,DE
745,中華隊,Na
745,可以,D
745,跟,P
745,美國,Nc
745,職棒,Na
745,明星隊,Nb
745,單獨,D
745,而,Cbb
745,獲勝,VH
745,嗎,T
746,這,Nep
746,兩,Neu
746,天,Nf
746,重,VH
746,火力,Na
746,戰術,Na
746,執行,VC
746,都,D
746,成功,VH
746,非常,Dfa
746,細膩,VH
746,根本,D
746,不,D
746,是,SHI
746,我們,Nh
746,認識,VJ
746,的,DE
746,中華隊,Na
746,像是,SHI
746,被,P
746,盜帳,Na
746,號樣,Na
746,就算,Cbb
746,沒有,D
746,晉級,VJ
746,也,D
746,打,VC
746,過,Di
746,最,Dfa
746,美好,VH
746,的,DE
746,仗,Na
746,了,T
746,吧,T
747,如,P
747,題,Na
747,今天,Nd
747,應該,D
747,有,V_2
747,很多,Neqa
747,人,Na
747,看衰,VJ
747,中華隊,Na
747,買,VC
747,荷蘭,Nc
747,的,DE
747,吧,T
747,不,D
747,知道,VK
747,這些,Neqa
747,人,Na
747,現在,Nd
747,怎樣,VH
747,了,T
747,找好,VC
747,晚上,Nd
747,要,D
747,睡,VA
747,的,DE
747,公園,Nc
747,了,T
747,嗎,T
747,有,V_2
747,沒,D
747,有,V_2
747,八卦,Na
748,那些,Neqa
748,人,Na
748,定,D
748,沒,D
748,看,VC
748,這,Nep
748,屆,Nf
748,世界杯,Nb
748,阿根廷,Nc
748,輸,VD
748,沙烏地,Nc
748,啊,T
748,短期賽,Na
748,很,Dfa
748,有,V_2
748,可能,Na
748,剛好,Da
748,是,SHI
748,隊剋隊,Na
749,超車,VA
749,韓國,Nc
749,賽,Na
749,前,Ng
749,被,P
749,韓國,Nc
749,嘴,Na
749,但,Cbb
749,又,D
749,看,VC
749,著,Di
749,他們,Nh
749,翻車,VH
749,有沒有,D
749,就,D
749,是,SHI
749,韓國,Nc
749,被,P
749,嘴,Na
749,爆年,VA
749,的,DE
749,八卦,Na
750,昨晚,Nd
750,日本,Nc
750,首相,Na
750,親自,D
750,蒞臨,VCL
750,球場,Nc
750,開球,VA
750,",",COMMACATEGORY
750,雖然,Cbb
750,開球,VA
750,時,Ng
750,",",COMMACATEGORY
750,日本,Nc
750,捕手,Na
750,差點,D
750,接,VC
750,不,D
750,到,VC
750,剛,D
750,開局,VH
750,",",COMMACATEGORY
750,日本,Nc
750,立刻,D
750,輸,VD
750,三,Neu
750,分,Nf
750,我,Nh
750,本來,D
750,在,D
750,想,VE
750,",",COMMACATEGORY
750,怎麼,D
750,跟,P
750,某,Nes
750,台灣,Nc
750,某,Nes
750,總統,Na
750,樣,Na
750,",",COMMACATEGORY
750,只要,Cbb
750,蒞臨,VCL
750,球場,Nc
750,",",COMMACATEGORY
750,中華隊,Na
750,肯定,VK
750,輸,VD
750,",",COMMACATEGORY
750,更,Dfa
750,別,D
750,說,VE
750,開球,VA
750,了,Di
750,~,FW
750,沒想到,D
750,",",COMMACATEGORY
750,後來,Nd
750,日本,Nc
750,首相,Na
750,的,DE
750,開球,VA
750,威力,Na
750,",",COMMACATEGORY
750,是,SHI
750,完全,D
750,放,VC
750,在,P
750,後勁,Nc
750,",",COMMACATEGORY
750,後來,Nd
750,的,DE
750,事情,Na
750,",",COMMACATEGORY
750,大家,Nh
750,都,D
750,知道,VK
750,了,T
750,~,FW
750,日本,Nc
750,球員,Na
750,做出,VC
750,奇怪,VH
750,的,DE
750,手勢,Na
750,",",COMMACATEGORY
750,做到,VE
750,手軟,VH
750,~,FW
750,有,V_2
750,沒,D
750,有,V_2
750,日本,Nc
750,那,Nep
750,個,Nf
750,手勢,Na
750,",",COMMACATEGORY
750,到底,D
750,是,SHI
750,代表,VK
750,什麼,Nep
750,意思,Na
750,還,D
750,有,V_2
750,",",COMMACATEGORY
750,日本,Nc
750,首相,Na
750,開球,VA
750,",",COMMACATEGORY
750,泡菜,Na
750,就,D
750,大敗,VH
750,回家,VA
750,吃,VC
750,自己,Nh
750,",",COMMACATEGORY
750,台灣,Nc
750,呢,T
750,八卦,Na
750,是,SHI
751,，,COMMACATEGORY
751,本,D
751,肥,VHC
751,到,VCL
751,日本,Nc
751,玩,VC
751,電視,Na
751,只,Da
751,播,VC
751,捷克,Nc
751,日本,Nc
751,不過,Cbb
751,剛剛,D
751,有,V_2
751,插播,VC
751,育成,VC
751,滿貫砲,Na
751,片段,Na
751,，,COMMACATEGORY
751,電視台,Nc
751,也,D
751,整理,VC
751,了,Di
751,目前組,Na
751,戰績,Na
751,///,FW
751,有,V_2
751,沒有,VJ
751,日本,Nc
751,直接,VH
751,稱,VG
751,中華隊,Na
751,台灣,Nc
751,的,DE
751,八卦,Na
751,看到,VE
751,梅花旗,Na
751,旁邊,Ncd
751,寫,VC
751,台灣,Nc
751,真的,D
751,很,Dfa
751,違和,VH
752,這,Nep
752,兩,Neu
752,天,Nf
752,中華隊,Na
752,發生,VJ
752,甚麼,Nep
752,事,Na
752,了,T
752,要,D
752,戰術,Na
752,有,V_2
752,戰術,Na
752,要,VE
752,全壘打,Na
752,有,V_2
752,滿貫砲,Na
752,要,D
752,選,VC
752,球,Na
752,有,V_2
752,選,VC
752,球,Na
752,各,Nes
752,種,Nf
752,纏鬥,VA
752,各,Nes
752,種,Nf
752,安打,Na
752,每,Nes
752,個,Nf
752,人,Na
752,對,P
752,球,Na
752,的,DE
752,掌握度,Na
752,高,VH
752,到,P
752,靠,P
752,北,Ncd
752,這,Nep
752,兩,Neu
752,天,Nf
752,中華隊,Na
752,是,SHI
752,我,Nh
752,認識,VJ
752,的,DE
752,中華隊,Na
752,太,Dfa
752,舒服,VH
752,了,T
752,吧,T
753,如,P
753,題,Na
753,都,D
753,是,SHI
753,輸,VD
753,第,Neu
753,場,Nf
753,梅西,Nb
753,狂踢球,Na
753,張育成,Nb
753,狂拿,VH
753,分,VC
753,也,D
753,都,D
753,剛好,VH
753,遇到,VC
753,荷蘭,Nc
753,荷蘭,Nc
753,也,D
753,很,Dfa
753,有,V_2
753,默契,Na
753,的,DE
753,對,P
753,阿根廷,Nc
753,和,Caa
753,我們,Nh
753,出髒,VA
753,腳,Na
753,接下來,D
753,劇本,Na
753,大家,Nh
753,都,D
753,知道,VK
753,了,T
753,大家,Nh
753,有沒有,D
753,覺得,VK
753,呢,T
754,還不是,D
754,第,Neu
754,場,Nf
754,某人,Na
754,開球,VA
754,的,DE
754,關係,Na
754,不然,Cbb
754,看看,VE
754,第二,Neu
754,場,Nf
754,第三,Neu
754,場,Nf
754,勝利,Nv
754,是,SHI
754,誰,Nh
754,開球,VA
754,，,COMMACATEGORY
754,誰,Nh
754,當,VG
754,特別,VH
754,嘉賓,Na
754,想,VE
754,洗刷,VC
754,就,D
754,再,D
754,來,D
754,開球,VA
754,，,COMMACATEGORY
754,觀賽,VA
754,看,VE
754,敢,VL
754,不,D
754,敢,VL
755,中華隊,Na
755,昨天,Nd
755,跟,P
755,今天,Nd
755,的,DE
755,表現,Na
755,跟,P
755,首,Nes
755,戰,Na
755,巴拿馬,Nc
755,完全,D
755,判若兩人,VH
755,了,T
755,請問,VE
755,日本,Nc
755,跟,P
755,韓國隊,Na
755,看到,VE
755,這,Nep
755,兩,Neu
755,天,Nf
755,中華隊,Na
755,的,DE
755,表現,Na
755,現在,Nd
755,心,Na
755,裡,Ng
755,在,P
755,想,VE
755,什麼,Nep
755,不,D
755,放,VC
755,在,P
755,眼,Na
755,裡,Ng
755,台灣,Nc
755,棒球,Na
755,就,D
755,是,SHI
755,弱,VH
755,沒,VJ
755,感覺,Na
755,單純,VH
755,運氣,Na
755,好,VH
755,罷了,T
755,怕,VK
755,豹,Na
755,中華隊,Na
755,這,Nep
755,幾,Neu
755,天,Nf
755,是,SHI
755,去,VCL
755,過,Di
755,精神,Na
755,時光屋,Nc
755,嗎,T
756,///,FW
756,///,FW
756,中華,Nc
756,台北,Nc
756,歷史,Na
756,最佳,A
756,戰績,Na
756,被,P
756,改成,VG
756,第,Neu
756,名,Nf
756,是,SHI
756,誰,Nh
756,這麼,Dfa
756,無聊,VH
756,好笑,VH
756,嗎,T
756,有,V_2
756,八卦,Na
756,嗎,T
757,剛剛,D
757,四,Neu
757,局,Nf
757,下,Ng
757,吳念庭,Nb
757,回,VCL
757,本壘,Na
757,那,Nep
757,個,Nf
757,他,Nh
757,的,DE
757,左手,Na
757,被,P
757,捕手,Na
757,擋住,VC
757,回不了,VCL
757,本壘,Na
757,看完,VC
757,電視,Na
757,後,Ng
757,還是,D
757,出局,VH
757,教練團,Na
757,該,D
757,去,VCL
757,附近,Nc
757,彩色,A
757,影印,VC
757,下,Ng
757,那,Nep
757,個,Nf
757,畫面,Na
757,給,VD
757,主審,Na
757,看,VC
758,我們,Nh
758,小,VH
758,弱弱,VH
758,中華隊,Na
758,此時,Nd
758,此刻,Nd
758,竟然,D
758,棒打,VC
758,紅毛鬼,Na
758,冥冥之中,Nd
758,我們,Nh
758,的,DE
758,祖靈,Na
758,開漳,Nb
758,聖王,Na
758,鄭成功,Nb
758,的,DE
758,魂魄,Na
758,就,D
758,在,P
758,球場,Nc
758,上,Ncd
758,幫助,VC
758,著,Di
758,我們,Nh
758,呢,T
758,嘻嘻,D
759,日本,Nc
759,朝日,Na
759,電視台,Nc
759,正在,D
759,轉播,VC
759,捷克,Nc
759,對,P
759,日本,Nc
759,剛才,Nd
759,中間,Ncd
759,空檔,Na
759,插播,VC
759,荷蘭隊,Na
759,對,P
759,台灣,Nc
759,的,DE
759,影片,Na
759,播,VC
759,剛才,Nd
759,滿壘,VH
759,全壘打,Na
759,的,DE
759,畫面,Na
759,然後,D
759,日本,Nc
759,播報員,Na
759,說,VE
759,表現,VC
759,得,DE
759,很,Dfa
759,好,VH
759,不愧,D
759,是,SHI
759,地主國,Na
759,台灣,Nc
759,還,D
759,有,V_2
759,放,VC
759,個,Di
759,表,Na
759,邊,Ncd
759,解說,VC
759,目前,Nd
759,台灣,Nc
759,戰績,Na
759,看起來,D
759,這,Nep
759,兩,Neu
759,天,Nf
759,表現,Na
759,應該,D
759,是,SHI
759,有,V_2
759,受到,VJ
759,注目,VB
760,如,P
760,題,Na
760,現在,Nd
760,中華隊,Na
760,拿,VC
760,了,Di
760,分,Nf
760,，,COMMACATEGORY
760,荷蘭,Nc
760,才,Da
760,兩,Neu
760,分,Nf
760,吳哲源,Nb
760,投球,VA
760,看起來,D
760,又,D
760,穩,VH
760,到,P
760,不行,VH
760,看起來,D
760,這,Nep
760,把,Nf
760,肯定,VK
760,是,SHI
760,能,D
760,吃,VC
760,貴族,Na
760,世家,Na
760,了,T
760,那,Dk
760,我們,Nh
760,現在,Nd
760,可以,D
760,說,VE
760,那,Nep
760,四,Neu
760,個,Nf
760,字,Na
760,了,T
760,嗎,T
761,以前,Nd
761,中華隊,Na
761,棒,Na
761,只,Da
761,能,D
761,期待,VK
761,王柏融,Nb
761,現在,Nd
761,中華隊,Na
761,棒,VH
761,只有,Cbb
761,王柏融,Nb
761,不能,D
761,期待,VK
761,中華隊,Na
761,打擊,Na
761,怎麼,VH
761,了,T
761,怎麼,D
761,整,Neqa
761,個,Nf
761,升,VA
761,了,Di
761,好幾,Neu
761,個,Nf
761,柏融,Nb
761,大王,Na
761,怎麼,VH
761,了,T
761,看,VC
761,二,Neu
761,碰,VC
761,三振,VC
761,他,Nh
762,第,Neu
762,天,Nf
762,比賽,Na
762,堆酸民,Na
762,在,P
762,酸,VH
762,中華隊,Na
762,結果,Dk
762,現在,Nd
762,贏,VD
762,了,Di
762,就,D
762,洗白,VA
762,，,COMMACATEGORY
762,之前,Nd
762,的,DE
762,失誤,Na
762,還是,D
762,要,D
762,檢討,VE
762,吧,T
762,不過,Cbb
762,有,V_2
762,說,VE
762,這,Nep
762,兩,Neu
762,天,Nf
762,中華隊,Na
762,的,DE
762,表現,Na
762,超越,VC
762,了,Di
762,吧,T
762,荷蘭,Nc
762,就,P
762,這,Nep
762,義大利,Nc
762,就,P
762,這,Nep
762,不,D
762,是,SHI
762,這,Nep
762,兩,Neu
762,隊,Nf
762,都,D
762,是,SHI
762,強隊,Na
762,嗎,T
762,結果,Dk
762,表現,VC
762,就,P
762,這,Nep
763,在場,VA
763,的,DE
763,八卦,Na
763,鄉民,Na
763,們,Na
763,有,V_2
763,誰,Nh
763,跟,P
763,我,Nh
763,樣,Na
763,第,Neu
763,場,Nf
763,就,D
763,看衰,VJ
763,中華隊,Na
763,中華隊,Na
763,第,Neu
763,場,Nf
763,就,D
763,被,P
763,打爆,VC
763,還,D
763,以為,VE
763,接下來,D
763,會,D
763,路輸,VC
763,到底,D
763,輸到,VD
763,脫褲,Na
763,沒想到,D
763,居然,D
763,倒,D
763,吃,VC
763,甘蔗,Na
763,路,Na
763,長,VH
763,紅,VH
763,到底,D
763,有,V_2
763,沒,D
763,有,V_2
763,機會,Na
763,前進,VA
763,東京,Nc
763,啊,T
764,中華,Nc
764,女足,Na
764,連勝,VH
764,下,Nes
764,役戰,Na
764,泰國,Nc
764,拚,VC
764,晉級,VJ
764,亞洲盃,Nb
764,會內賽,Na
764,////,FW
764,記者,Na
764,鍾東穎,Nb
764,綜合,A
764,報導,VE
764,女子,Na
764,亞洲盃,Nb
764,資格賽,Na
764,，,COMMACATEGORY
764,中華,Nc
764,女足,Na
764,第,Neu
764,戰,Na
764,今天,Nd
764,對上,VC
764,已,D
764,拿到,VC
764,晉級,VJ
764,資格,Na
764,的,DE
764,會內賽,Na
764,主辦,VC
764,國,Nc
764,烏茲別克,Nc
764,，,COMMACATEGORY
764,改以,P
764,國際,Nc
764,友誼賽,Na
764,進行,VC
764,，,COMMACATEGORY
764,開賽,VH
764,分鐘,Nf
764,內,Ng
764,楊小娟,Nb
764,就,D
764,進,VCL
764,球,Na
764,，,COMMACATEGORY
764,最終,A
764,中華隊,Na
764,以,P
764,比,P
764,獲勝,VH
764,，,COMMACATEGORY
764,下役,Na
764,關鍵戰,Na
764,對,VC
764,泰國,Nc
764,此,Nep
764,役,Na
764,與,Caa
764,烏茲別克,Nc
764,不,D
764,列入,VJ
764,積分,Na
764,計算,VC
764,，,COMMACATEGORY
764,中華隊,Na
764,在,P
764,陣容,Na
764,上,Ng
764,大幅,D
764,調整,VC
764,，,COMMACATEGORY
764,前,Nes
764,役日,Nd
764,面對,VC
764,塔吉克,Nc
764,踢進,VC
764,球,Na
764,的,DE
764,何家瑄,Nb
764,與,Caa
764,梅開,VC
764,二,Neu
764,度,Nf
764,的,DE
764,李翊汶,Nb
764,從,P
764,板凳,Na
764,出發,VA
764,開賽,VH
764,第,Neu
764,分鐘,Nf
764,，,COMMACATEGORY
764,號,VG
764,楊小娟,Nb
764,接獲,VC
764,隊友,Na
764,傳,VD
764,球,Na
764,後,Ng
764,在,P
764,罰球區,Nc
764,內,Ncd
764,突破,VC
764,兩,Neu
764,名,Nf
764,防守,VC
764,球員,Na
764,後,Ng
764,起腳,VA
764,破門,VA
764,，,COMMACATEGORY
764,中,Nc
764,華隊,Na
764,先馳得點,VA
764,，,COMMACATEGORY
764,然而,Cbb
764,烏茲別克,Nc
764,緊密,VH
764,的,DE
764,防守,Nv
764,讓,VL
764,中華隊,Na
764,難以,D
764,再,D
764,越,VCL
764,雷池步,VA
764,，,COMMACATEGORY
764,直到,P
764,第,Neu
764,分鐘,Nf
764,，,COMMACATEGORY
764,中,Nc
764,華隊號,Na
764,施怡靜,Nb
764,在,P
764,底線,Na
764,邊緣,Nc
764,吊,VC
764,中,Ng
764,，,COMMACATEGORY
764,下,Nes
764,半,Neqa
764,場,Nf
764,替補,VC
764,上陣,VA
764,的,DE
764,李翊汶,Nb
764,從,P
764,後,Ncd
764,插上,VC
764,補門,Na
764,，,COMMACATEGORY
764,幫助,VC
764,中華隊,Na
764,將,D
764,比數,Na
764,擴大到,VC
764,，,COMMACATEGORY
764,來到,VCL
764,第,Neu
764,分鐘,Nf
764,，,COMMACATEGORY
764,李翊汶,Nb
764,從,P
764,中圈,Na
764,邊緣,Nc
764,路帶,Na
764,球,Na
764,來到,VCL
764,門,Na
764,前,Ncd
764,起腳,VA
764,，,COMMACATEGORY
764,可惜,VH
764,踢,VC
764,中門,Na
764,柱,Na
764,，,COMMACATEGORY
764,此時,Nd
764,從,P
764,後,Ncd
764,跟上,VC
764,的,DE
764,號,Na
764,林靜萱,Nb
764,見,VE
764,對方,Nh
764,還,D
764,未,D
764,來得及,VH
764,反應,VE
764,，,COMMACATEGORY
764,冷靜,VH
764,將,P
764,球,Na
764,送入,VCL
764,球門,Na
764,中,Ncd
764,，,COMMACATEGORY
764,最終,A
764,中華,Nc
764,隊,Na
764,便,D
764,以,P
764,球,Na
764,之,DE
764,差,Na
764,擊敗,VC
764,烏茲別克,Nc
764,取得,VC
764,勝利,VH
764,賽,Na
764,後,Ng
764,總教練,Na
764,謝志君,Nb
764,表示,VE
764,，,COMMACATEGORY
764,烏茲別克,Nc
764,在,P
764,攻擊,VC
764,上,Ng
764,方面,Na
764,多,D
764,採取,VC
764,長傳,VC
764,急攻,VC
764,的,DE
764,模式,Na
764,，,COMMACATEGORY
764,加上,Cbb
764,對方,Nh
764,前鋒,Na
764,身材,Na
764,高大,VH
764,個人,Nh
764,技巧,Na
764,也,D
764,不錯,VH
764,，,COMMACATEGORY
764,因此,Cbb
764,賽,Na
764,前,Ng
764,針對,P
764,這,Nep
764,幾,Neu
764,點,Nf
764,有,V_2
764,事先,D
764,提醒,VE
764,球員,Na
764,要,D
764,注意,VK
764,，,COMMACATEGORY
764,同時,Nd
764,告訴,VE
764,他們,Nh
764,拿,VC
764,球,Na
764,後,Ng
764,要,D
764,確實,D
764,保護,VC
764,好球,Na
764,，,COMMACATEGORY
764,不過,Cbb
764,烏茲別克,Nc
764,在,P
764,組職,Na
764,攻擊,Nv
764,方面,Na
764,較,Dfa
764,差,VH
764,，,COMMACATEGORY
764,我們,Nh
764,便,D
764,多,D
764,利用,VC
764,橫向,D
764,傳導,VC
764,來,D
764,組織,VC
764,攻勢,Na
764,，,COMMACATEGORY
764,球員,Na
764,們,Na
764,也,D
764,確實,D
764,把握住,VC
764,機會,Na
764,，,COMMACATEGORY
764,拿下,VC
764,分數,Na
764,為,P
764,中華隊,Na
764,踢進,VC
764,首,Nes
764,顆,Nf
764,進球,VA
764,的,DE
764,楊小娟,Nb
764,表示,VE
764,很,Dfa
764,開心,VH
764,能,D
764,在,P
764,國際賽,Na
764,上,Ncd
764,進,VCL
764,球,Na
764,，,COMMACATEGORY
764,提升,VC
764,自己,Nh
764,的,DE
764,得分率,Na
764,，,COMMACATEGORY
764,雖然,Cbb
764,在,P
764,我們,Nh
764,取得,VC
764,進,VC
764,球,Na
764,後,Ng
764,對方,Nh
764,在,P
764,防守,VC
764,上,Ng
764,更加,Dfa
764,謹慎,VH
764,，,COMMACATEGORY
764,不過,Cbb
764,他們,Nh
764,的,DE
764,背後,Nc
764,空間,Na
764,仍,D
764,有,V_2
764,許多,Neqa
764,空檔,Na
764,讓,VL
764,我們,Nh
764,發揮,VJ
764,，,COMMACATEGORY
764,所以,Cbb
764,我們,Nh
764,降低,VHC
764,大腳,Na
764,的,DE
764,次數,Na
764,，,COMMACATEGORY
764,改以,P
764,傳導,VC
764,來,D
764,掌握,VC
764,節奏,Na
764,組織,Na
764,進攻,VCL
764,，,COMMACATEGORY
764,讓,VL
764,我們,Nh
764,在,P
764,下,Nes
764,半,Neqa
764,場,Nf
764,的,DE
764,進,VCL
764,攻,VC
764,更加,Dfa
764,流暢,VH
764,談到,VE
764,接下來,D
764,與,P
764,泰國,Nc
764,的,DE
764,對決,VA
764,，,COMMACATEGORY
764,他,Nh
764,表示,VE
764,會,D
764,全力以赴,VH
764,拿下,VC
764,勝利,VH
764,下,Nes
764,半,Neqa
764,場,Nf
764,替補,VC
764,上陣,VA
764,的,DE
764,李翊汶,Nb
764,則,D
764,透露,VE
764,先前,Nd
764,在,P
764,現場,Nc
764,觀看,VC
764,泰國,Nc
764,與,Caa
764,烏茲別克,Nc
764,的,DE
764,友誼賽,Na
764,，,COMMACATEGORY
764,覺得,VK
764,烏茲,Nb
764,別克,Nb
764,的,DE
764,身體,Na
764,素質,Na
764,很,Dfa
764,好,VH
764,節奏,Na
764,很,Dfa
764,快,VH
764,，,COMMACATEGORY
764,所以,Cbb
764,今天,Nd
764,比賽,VA
764,前,Ng
764,其實,D
764,還,D
764,有些,Dfa
764,怯場,VH
764,，,COMMACATEGORY
764,不過,Cbb
764,在,P
764,場,Nc
