system_id,word,ner
636,義大利,GPE
636,今晚,TIME
636,中華隊,ORG
636,世界棒球經典賽,EVENT
636,義大利隊,ORG
636,國民黨,ORG
636,洪孟楷,PERSON
636,義大利,GPE
636,今晚,TIME
636,新北市,GPE
636,中捷運站,FAC
636,今天,DATE
636,傍晚時分,TIME
636,洪孟楷,PERSON
636,中華隊,ORG
636,荷蘭,GPE
636,東京,GPE
636,周六,DATE
636,府中捷運站,FAC
636,新北,GPE
636,江啟臣,PERSON
636,洪孟楷,PERSON
636,徐弘庭,PERSON
636,台北市,GPE
636,張斯綱,PERSON
636,李明賢阿賢,PERSON
636,羅明,PERSON
636,葉元之,PERSON
636,板橋,GPE
636,林德福,PERSON
636,李明璇,PERSON
636,黃揚明,PERSON
636,洪孟楷,PERSON
636,滿志剛,PERSON
636,雞蛋顆彰化縣,GPE
636,林為洲,PERSON
636,中華隊,ORG
636,林為洲,PERSON
636,今天,DATE
636,午時,TIME
636,新社,GPE
636,保安宮,GPE
636,台北市青工總會長,ORG
636,滿志剛,PERSON
636,今天,DATE
636,上午,TIME
636,今天,DATE
636,下午,TIME
636,中午,TIME
636,下午,TIME
636,台北市,GPE
636,義區,GPE
636,永春捷運站,FAC
637,台大,ORG
637,晚上,TIME
637,台灣,GPE
637,中華隊,ORG
638,自由時報,WORK_OF_ART
638,易慧慈,PERSON
638,台義大戰,EVENT
638,易慧慈,PERSON
638,台灣隊,GPE
638,昨晚,TIME
638,義大利,GPE
638,林子偉,PERSON
638,張育成,PERSON
638,吉力吉撈,ORG
638,義大利,GPE
638,台灣,GPE
638,蔡阿嘎,PERSON
638,義大利,GPE
638,台灣隊,GPE
638,義大利,GPE
638,蔡阿嘎,PERSON
638,襄蔡,PERSON
638,義大利,GPE
638,台義大戰,EVENT
638,蔡阿嘎,PERSON
638,襄蔡,PERSON
638,義大利,GPE
638,義大利,GPE
638,襄蔡,PERSON
638,蔡阿嘎,PERSON
638,襄蔡,PERSON
638,義大利,GPE
638,蔡阿嘎,PERSON
638,襄蔡,PERSON
638,義大利,GPE
638,嘎哥,PERSON
638,荷蘭,GPE
638,襄蔡,PERSON
638,襄蔡,PERSON
638,阿嘎,PERSON
638,襄蔡,PERSON
638,今天,DATE
638,明天,DATE
639,魯,PERSON
639,昨天,DATE
639,義大利人,NORP
640,中華隊,GPE
640,蔡阿嘎,PERSON
640,日本,GPE
640,志村健,PERSON
641,荷蘭,GPE
641,台灣,GPE
641,義大利,GPE
641,古巴,GPE
641,巴拿馬,GPE
641,台荷台古荷義,GPE
641,兩,CARDINAL
641,兩,CARDINAL
641,義大利,GPE
641,巴拿馬,GPE
641,荷蘭,GPE
641,台灣,GPE
641,台灣,GPE
641,古巴,GPE
641,荷蘭,GPE
641,義大利,GPE
641,古巴,GPE
641,台贏義,PERSON
641,荷台,GPE
641,台灣,GPE
641,巴拿馬,GPE
641,義大利,GPE
641,夏威夷,GPE
642,三十公分,QUANTITY
642,魯熊熊,PERSON
642,世界棒球經典賽,EVENT
642,今天,DATE
642,晚上,TIME
642,中華隊,ORG
642,荷蘭隊,GPE
642,美國,NORP
642,大聯盟,ORG
642,荷蘭隊,ORG
642,昨天,DATE
642,義大利,GPE
642,荷蘭,GPE
642,荷蘭,GPE
642,荷蘭,GPE
642,荷蘭,GPE
642,今天,DATE
642,晚上,TIME
642,中華隊,ORG
642,荷蘭隊,GPE
643,東京,GPE
643,美國,GPE
643,日本隊,GPE
643,義大利,GPE
643,荷蘭,GPE
644,當天,DATE
644,經典賽,EVENT
644,呂彥青,PERSON
644,黃泓哲,PERSON
644,年月,DATE
644,日,GPE
644,世界棒球經典賽,EVENT
644,中華隊,ORG
644,今晚,TIME
644,義大利,GPE
644,呂彥青,PERSON
644,義大利隊,ORG
644,經典賽,EVENT
644,今天,DATE
644,呂彥青,PERSON
644,三,CARDINAL
644,中華隊,ORG
644,當天,DATE
644,呂彥青,PERSON
644,今天,DATE
644,中午,TIME
644,呂寶,PERSON
644,朝陽,PERSON
645,八卦板,ORG
645,八卦,CARDINAL
645,台灣,GPE
645,台灣,GPE
645,昨天,DATE
645,中華隊,ORG
646,中國捷克,GPE
646,兩,CARDINAL
646,三,CARDINAL
646,三,CARDINAL
646,二,CARDINAL
646,中華隊,ORG
646,兩,CARDINAL
646,昨天,DATE
646,日本,GPE
646,南韓,GPE
647,中時,ORG
647,盧品青,PERSON
647,中華隊,ORG
647,中華隊,ORG
647,日暌,GPE
647,經典賽,EVENT
647,林子偉,PERSON
647,台中洲際球場,FAC
647,兩萬,CARDINAL
647,中華隊,GPE
647,大聯盟,ORG
647,中華隊,GPE
647,中華隊,ORG
647,刻安,PERSON
647,中華隊局,ORG
647,美國大聯盟,ORG
647,佛萊徹,PERSON
647,范,PERSON
647,國宸,PERSON
647,中華隊,ORG
647,三,CARDINAL
647,義大利,GPE
647,美,GPE
647,讚第局,ORG
647,三,CARDINAL
647,美國,NORP
647,台灣,GPE
647,美國,NORP
647,亞特蘭大勇士隊,ORG
647,美國,GPE
647,義大利,GPE
647,皮亞薩,PERSON
647,兄弟象,PERSON
647,台灣,GPE
648,去年,DATE
648,去年,DATE
648,林智堅,PERSON
648,去年,DATE
648,昨天,DATE
648,中華隊,ORG
648,中華隊,ORG
648,中國隊,ORG
648,昨天,DATE
648,台灣,GPE
648,中華,NORP
648,台灣,GPE
649,巴拿馬,GPE
649,三,CARDINAL
649,昨天,DATE
649,日本,NORP
649,中華,GPE
649,兩,CARDINAL
649,中華隊,GPE
650,中時新聞網,ORG
650,于川,PERSON
650,賀中華隊,ORG
650,中時新聞網,ORG
650,于川,PERSON
650,中華隊,ORG
650,義大利,GPE
650,中華隊,ORG
650,荷蘭,GPE
650,台北市議會,ORG
650,吳志剛,PERSON
650,台北市青年工作委員會,ORG
650,滿志剛,PERSON
650,中華,GPE
650,義大利,GPE
650,中華隊,ORG
650,義大利,GPE
650,滿志剛,PERSON
650,滿志剛,PERSON
650,早上,TIME
650,今天,DATE
650,下午,TIME
650,千,CARDINAL
650,六,CARDINAL
650,台北市,GPE
650,信義區忠孝東路五段巷,LOC
650,永春捷運站,FAC
650,滿志剛,PERSON
650,台北市,GPE
650,徐巧芯,PERSON
650,前晚,TIME
650,美國,GPE
650,滿志剛,PERSON
650,中華,NORP
650,今晚點,TIME
650,荷蘭,GPE
650,台中,GPE
650,中華隊,ORG
650,昨天,DATE
650,盧,PERSON
651,東京,GPE
651,韓國隊,ORG
651,兩,CARDINAL
651,澳洲,GPE
651,日本,GPE
651,日本,GPE
651,澳洲,GPE
651,韓國,GPE
651,中國,GPE
651,韓國,GPE
651,日,GPE
651,澳,GPE
651,兩,CARDINAL
651,韓國,GPE
651,日,GPE
651,澳,GPE
651,韓國,GPE
651,澳洲,GPE
651,中國,GPE
652,中,GPE
652,中國,GPE
652,七,CARDINAL
653,中國隊,ORG
653,兩,CARDINAL
653,第個,ORDINAL
653,三敗,ORG
653,中國隊,ORG
654,前天,DATE
654,日本,GPE
654,半天,DATE
654,三,CARDINAL
654,中國,GPE
654,中國,GPE
654,日本,GPE
654,三,CARDINAL
654,今天,DATE
655,阿北,PERSON
655,阿北,PERSON
655,柯粉,PERSON
655,阿北,PERSON
655,阿北,PERSON
655,賴,PERSON
655,盧秀燕,PERSON
655,阿北抄智,PERSON
655,蔡其昌,PERSON
655,這兩天,DATE
655,中國,GPE
655,中華隊,ORG
655,台灣隊,ORG
655,中國隊,ORG
655,今天,DATE
655,三,CARDINAL
655,八卦仔,PERSON
656,中華民國憲法,LAW
656,台灣,GPE
656,昨天,DATE
656,中華隊,ORG
656,兩,CARDINAL
656,台灣,GPE
656,中國,GPE
656,台獨,GPE
656,大陸人,NORP
656,中國大陸,GPE
656,台灣,GPE
656,中國,NORP
656,中國,GPE
656,以,GPE
656,武,GPE
656,今天,DATE
657,日,GPE
657,台,GPE
657,今天,DATE
657,日本,GPE
657,捷克,GPE
657,兩,CARDINAL
657,台灣,GPE
657,佐佐木朗希,PERSON
657,今天,DATE
657,日本隊,ORG
658,中華隊,ORG
658,這幾年,DATE
658,台灣隊,ORG
658,中華隊,ORG
658,台灣隊,ORG
658,台灣國,GPE
658,中華隊,ORG
658,中華隊,ORG
658,台灣隊,ORG
659,台灣隊,ORG
659,美國人,NORP
659,美國隊,GPE
659,中國人,NORP
659,中國隊,ORG
659,日本人,NORP
659,日本隊,GPE
659,中華隊,ORG
659,三,CARDINAL
659,中華人,NORP
659,台灣人,NORP
659,中華隊,GPE
659,台北,GPE
660,台灣,GPE
660,台獨,GPE
660,台灣隊,ORG
660,中華民國,GPE
660,兩,CARDINAL
660,中國,GPE
660,中華隊,ORG
660,九二,EVENT
660,中華民國,GPE
660,中國,GPE
660,中國隊,ORG
661,今日,DATE
661,潘毅,PERSON
661,台灣,GPE
661,千,CARDINAL
661,中華隊,ORG
661,晚間,TIME
661,義大利,GPE
661,第場,ORDINAL
661,昨日,DATE
661,滿志剛,PERSON
661,中華隊,ORG
661,中華,NORP
661,國民黨青工會,ORG
661,滿志剛,PERSON
661,前晚,TIME
661,美國,GPE
661,義大利,GPE
661,滿志,PERSON
661,六,CARDINAL
661,台北市,GPE
661,信義區忠孝東路五段巷,LOC
661,永春捷運站,FAC
662,四,CARDINAL
662,中華民國,GPE
662,美國,GPE
662,美洲,LOC
663,巴拿馬,GPE
663,義大利,GPE
663,中華隊,ORG
663,第天,DATE
663,今天,DATE
663,荷蘭人,NORP
663,台灣,GPE
663,今天,DATE
663,洲際棒球場,FAC
663,荷蘭,GPE
664,中國,GPE
664,台北,GPE
664,中國,GPE
664,台北,GPE
664,台灣隊,ORG
664,中華隊,ORG
664,中華民國,GPE
664,台灣,GPE
665,台灣,GPE
665,台灣,GPE
665,中信兄弟啦啦隊,ORG
665,貴貴,PERSON
665,妮可,PERSON
665,林襄,PERSON
665,孟潔,PERSON
665,心璇,PERSON
665,賴可,PERSON
665,琪琪,PERSON
665,艾璐,PERSON
665,瑟七,PERSON
665,斐棋,PERSON
665,丹丹,PERSON
665,秀秀子,PERSON
666,荷蘭,GPE
666,日本,GPE
666,晚上,TIME
666,日本,GPE
667,今日,DATE
667,吳政紘,PERSON
667,台中,GPE
667,渡邊久信,PERSON
667,台灣,GPE
667,台,GPE
667,台灣,GPE
667,吳政紘,PERSON
667,日本,GPE
667,西武獅隊,ORG
667,渡邊久信,PERSON
667,台,GPE
667,西武獅隊,ORG
667,台灣,GPE
667,郭俊麟,PERSON
667,富邦,PERSON
667,郭泰源,PERSON
667,吳念庭,PERSON
667,渡邊久信,PERSON
667,吳念庭,PERSON
667,渡邊,PERSON
667,吳念庭,PERSON
667,中華隊,ORG
667,渡邊,PERSON
667,吳念庭,PERSON
667,中華隊,ORG
667,中華隊,ORG
667,台,GPE
668,三立,PERSON
668,陳慈鈴,PERSON
668,經典賽,EVENT
668,荷蘭隊,GPE
668,台灣,GPE
668,台灣,GPE
668,昨日,DATE
668,世界棒球經典賽,EVENT
668,義大利,GPE
668,台灣,GPE
668,今晚,TIME
668,荷蘭,GPE
668,昨天,DATE
668,荷蘭隊,GPE
668,今天,DATE
668,今日,DATE
668,昨天,DATE
668,荷蘭隊,ORG
668,今天,DATE
668,台灣隊,ORG
668,台灣,GPE
668,晚上,TIME
668,台灣,GPE
669,今天,DATE
669,荷蘭,GPE
669,中華,GPE
669,今年,DATE
669,荷蘭,GPE
669,今天,DATE
670,中華隊,ORG
670,巴拿馬,GPE
670,古巴,GPE
670,巴拿馬,GPE
670,中華隊,ORG
670,義大利,GPE
670,義大利,GPE
670,日本,GPE
670,韓國,GPE
670,澳州,GPE
670,大陸,GPE
671,中華隊,ORG
672,今天,DATE
672,國家隊,ORG
672,中華隊,ORG
672,台灣隊,ORG
672,中華台北隊,ORG
672,國家隊,ORG
672,中華隊,ORG
672,台灣隊,ORG
672,台灣,GPE
672,中華民國,GPE
672,中華隊,ORG
672,台灣,GPE
672,台灣隊,ORG
672,中華隊,ORG
672,台灣,GPE
672,台灣,GPE
672,中華隊,GPE
672,台灣,GPE
672,七,CARDINAL
672,中華隊,GPE
672,中華隊,ORG
672,中華台北,GPE
672,泰國,GPE
672,台灣,GPE
672,中華民國,GPE
672,美利堅,GPE
672,美國,GPE
672,荷蘭波多黎各,GPE
672,荷蘭,GPE
672,波多黎各,GPE
672,韓國,GPE
672,前天,DATE
672,中華隊,ORG
672,台灣隊,ORG
673,高雄,GPE
673,中華,GPE
673,台灣,GPE
673,亞洲,LOC
673,國家隊,ORG
673,東京,GPE
673,日本,GPE
674,蔣時期,DATE
674,台灣隊,ORG
674,台灣,GPE
674,蔣氣,PERSON
674,中華隊,ORG
674,中華台北,GPE
674,台灣隊,ORG
674,台灣,GPE
674,新疆新疆,GPE
674,東土,GPE
674,耳其斯坦,GPE
674,台灣,GPE
674,曉改,PERSON
674,中華隊,GPE
674,國家隊,ORG
674,中華台北隊,ORG
674,台灣隊,ORG
674,台灣,GPE
675,潘忻妤,PERSON
675,年月,DATE
675,基隆,GPE
675,億柯文哲,PERSON
675,林右昌,PERSON
675,基隆,GPE
675,柯文哲,PERSON
675,昨天,DATE
675,林右昌,PERSON
675,基隆,GPE
675,楊約翰,PERSON
675,基隆,GPE
675,年多內,DATE
675,民眾黨,ORG
675,昨天,DATE
675,日,GPE
675,昨天,DATE
675,林右昌,PERSON
675,基隆,NORP
675,柯文哲,PERSON
675,蔡英文,PERSON
675,基隆火車站,FAC
675,八堵,GPE
675,基隆捷運,FAC
675,基隆,GPE
675,基隆市,GPE
675,柯文哲,PERSON
675,台北捷運局,ORG
675,交通部,ORG
675,四,CARDINAL
675,基隆,GPE
675,台北段,FAC
675,南港車站,FAC
675,台北,GPE
675,台灣隊,ORG
675,威,GPE
675,柯文哲,PERSON
675,基隆,GPE
675,內政部長,ORG
675,林右昌,PERSON
675,林,PERSON
675,基隆,NORP
675,柯文哲,PERSON
675,基隆,GPE
675,八堵,GPE
676,荷蘭,GPE
676,台灣,GPE
676,台灣人,NORP
676,荷蘭,GPE
676,今天,DATE
676,荷蘭,GPE
676,荷蘭,GPE
676,中華隊,ORG
677,中華隊,ORG
677,中華民國隊,ORG
677,中華台北隊,ORG
677,中華民國,GPE
677,中華台北,GPE
677,大陸,GPE
677,共產黨,ORG
677,聯合國,ORG
677,中國,NORP
677,中華民國,GPE
677,中國,GPE
677,中華隊,ORG
677,中華台北,ORG
677,中華隊,ORG
677,台北隊,ORG
677,中國,NORP
677,大陸,GPE
677,中國隊,ORG
678,晚上,TIME
678,中華隊,ORG
678,荷蘭,GPE
678,荷蘭,GPE
678,中華隊,ORG
678,今晚,TIME
678,中華隊,ORG
679,荷蘭,GPE
679,中華隊,ORG
679,中華隊,ORG
679,台灣,NORP
680,韓國,GPE
680,中國,GPE
680,今天,DATE
680,晚上,TIME
680,中華隊,ORG
680,亞洲球隊,ORG
680,日本,GPE
680,八,CARDINAL
680,歐,NORP
680,美,NORP
681,中國隊,ORG
681,中國隊,ORG
681,中華隊,ORG
681,中國隊,ORG
682,奧運,EVENT
682,台灣,GPE
682,中華隊奧委會,ORG
682,奧委會,ORG
682,中華隊,ORG
682,中華台北隊,ORG
682,中華代表隊,ORG
682,中華民國代表隊,ORG
682,台灣隊,ORG
683,今日,DATE
683,潘毅,PERSON
683,台灣,GPE
683,千,CARDINAL
683,中華隊,ORG
683,晚間,TIME
683,義大利,GPE
683,第場,ORDINAL
683,昨日,DATE
683,滿志剛,PERSON
683,中華隊,ORG
683,中華,NORP
683,國民黨青工會,ORG
683,滿志剛,PERSON
683,前晚,TIME
683,美國,GPE
683,義大利,GPE
683,國民黨青工會,ORG
683,滿志剛,PERSON
683,滿志,PERSON
683,六,CARDINAL
683,台北市,GPE
683,信義區忠孝東路五段巷,LOC
683,永春捷運站,FAC
684,中華,GPE
684,台灣,GPE
684,英文,LANGUAGE
684,中華,GPE
684,中國,NORP
684,中文,LANGUAGE
684,新加坡,GPE
684,中華,NORP
684,台灣隊,ORG
685,中華台北,GPE
685,中華民國,GPE
685,萬,CARDINAL
685,中華台北,LOC
685,中華民國,GPE
685,台灣,GPE
685,台灣,GPE
686,昨晚,TIME
686,中華隊,ORG
686,義大利隊,ORG
686,中華隊,ORG
686,中華隊,ORG
686,中華,GPE
686,去年底,DATE
686,今晚,TIME
686,荷蘭,GPE
686,中華隊,ORG
687,昨天,DATE
687,三,CARDINAL
687,中華隊,ORG
687,今天晚上,TIME
688,台灣隊,ORG
688,年前,DATE
688,中華隊,GPE
688,台灣隊,ORG
688,台灣隊,ORG
688,三,CARDINAL
688,澎湖隊,ORG
688,馬祖隊,ORG
688,王建民,PERSON
688,台灣隊,ORG
688,中華隊,ORG
689,中國台北中華民國,GPE
689,台灣隊,ORG
689,中華隊,ORG
689,這幾年,DATE
690,台中洲際棒球場,FAC
690,中華隊,ORG
690,兩萬,CARDINAL
691,九,CARDINAL
691,今天,DATE
691,中華隊,ORG
691,日本,GPE
692,三立,PERSON
692,陳怡潔,PERSON
692,徐巧芯,PERSON
692,世界棒球經典賽,EVENT
692,台灣隊,GPE
692,昨晚,TIME
692,義大利,GPE
692,國民黨,ORG
692,滿志剛,PERSON
692,今日下午,TIME
692,滿志剛,PERSON
692,今天,DATE
692,台北市,GPE
692,徐巧芯,PERSON
692,台灣隊,ORG
692,滿志剛,PERSON
692,今天,DATE
692,下午,TIME
692,昨天,DATE
692,台灣,NORP
692,台灣隊,GPE
692,昨天,DATE
692,台北市,GPE
692,徐巧芯,PERSON
692,中華隊,ORG
692,中華隊,ORG
693,中華台北,LOC
693,中華隊,ORG
693,台灣隊,ORG
693,中國隊,ORG
694,荷蘭,GPE
694,中華民國,GPE
694,中華奧委會,ORG
695,晚上,TIME
695,昨天,DATE
695,洲際,ORG
695,台灣,GPE
695,中國,GPE
695,台北,GPE
695,中華隊,ORG
695,三,CARDINAL
695,中文字,LANGUAGE
695,中文字,LANGUAGE
695,中文字,LANGUAGE
696,中華隊,ORG
696,台灣,GPE
696,楊惟甯,PERSON
696,中華隊,ORG
696,胡瑞麒,PERSON
696,世界棒球經典賽,EVENT
696,昨日,DATE
696,中華隊,ORG
696,德國,GPE
696,中華隊,ORG
696,台灣,GPE
696,中華隊,ORG
696,義大利,GPE
696,胡瑞麒,PERSON
696,德國,NORP
696,每日鏡報,WORK_OF_ART
696,迪克曼,PERSON
696,推特發文,PERSON
696,昨晚,TIME
696,中華隊,GPE
696,台灣,GPE
696,台灣隊,ORG
696,中華台北,GPE
696,義大利隊,ORG
696,中華隊,ORG
696,克曼,GPE
696,德國,NORP
696,每日鏡報,WORK_OF_ART
696,迪克曼,PERSON
696,中華隊,ORG
696,荷蘭,GPE
696,二,CARDINAL
696,零,CARDINAL
696,巴拿馬,GPE
696,二,CARDINAL
696,二,CARDINAL
696,巴拿馬,GPE
696,今日晚,TIME
696,中華隊,GPE
696,荷蘭,GPE
696,荷蘭,GPE
696,東京,GPE
696,台灣隊,ORG
697,安安,PERSON
697,荷蘭,GPE
697,中華隊,ORG
698,中華隊,ORG
699,中華隊,ORG
699,荷蘭隊,GPE
699,非洲裔,NORP
700,兩,CARDINAL
700,昨夜,TIME
700,中華隊,ORG
701,中華隊,ORG
702,昨天,DATE
702,三,CARDINAL
702,昨天,DATE
703,日本隊,ORG
703,中華隊,ORG
703,中華隊,ORG
703,昨天,DATE
703,日本隊,ORG
703,中華隊,ORG
704,中華隊,GPE
704,兩,CARDINAL
704,兩,CARDINAL
705,荷蘭隊,GPE
705,中華隊,ORG
706,中華隊,ORG
707,荷蘭,GPE
707,中華隊,ORG
708,今天,DATE
708,明年的今天,DATE
709,大台灣隊,ORG
709,今天,DATE
709,二局,ORG
709,蒿吐魯斯,PERSON
709,張育成,PERSON
709,張育成,PERSON
710,張育成,PERSON
710,台灣隊,ORG
710,今天,DATE
711,中華台北,GPE
711,義大利,GPE
711,荷蘭,GPE
712,張育成,PERSON
712,張育成,PERSON
713,台灣,GPE
713,張育成,PERSON
713,紅襪,ORG
714,張育成,PERSON
714,三,CARDINAL
715,國防部長,ORG
715,陳金鋒,PERSON
715,昨天,DATE
715,臺灣,GPE
715,張育成,PERSON
715,陳金鋒,PERSON
716,兩,CARDINAL
716,張育成,PERSON
716,台灣,GPE
716,鋒神,PERSON
717,張育成,PERSON
717,張育成,PERSON
717,台灣,GPE
718,台灣第四棒,ORG
718,陳金鋒,PERSON
718,國防部長,ORG
718,張育成,PERSON
718,兩,CARDINAL
718,試問部長,ORG
719,張育成,PERSON
719,台獨,GPE
719,兩天,DATE
719,張育成,PERSON
720,中華隊,GPE
721,昨天,DATE
721,國防部長,ORG
722,昨天,DATE
722,義大利,GPE
722,今天,DATE
722,荷蘭,GPE
722,張育成,PERSON
722,張育成,PERSON
723,中華隊,ORG
723,荷蘭,GPE
723,中華,GPE
723,美國隊,ORG
723,中華,GPE
724,張育成,PERSON
724,兩天,DATE
724,張育成,PERSON
724,亞洲,LOC
724,三,CARDINAL
725,三十幾年,DATE
726,荷蘭,GPE
726,今晚,TIME
726,東京,GPE
727,大聯盟,ORG
727,國際賽,EVENT
727,大聯盟,ORG
727,大谷,PERSON
727,大聯盟,ORG
728,台灣,GPE
728,亞洲,LOC
728,台,GPE
728,張育成,PERSON
728,台灣人,NORP
728,台灣,GPE
729,昨天,DATE
729,義大利,GPE
729,中華隊,ORG
729,張育成局,ORG
729,今天,DATE
729,荷蘭,GPE
729,中華隊,ORG
729,張育成局,ORG
729,旅美,GPE
729,台,GPE
730,昨天,DATE
730,義大利,GPE
730,鄭成功,PERSON
730,荷蘭人,NORP
730,荷蘭,GPE
731,陳金鋒,PERSON
732,張育成,PERSON
732,經典賽,EVENT
732,張育成,PERSON
732,中華隊,ORG
732,張育成,PERSON
732,國防部長,ORG
732,中華隊,ORG
732,台灣,NORP
733,悟空,PERSON
733,張育成,PERSON
734,巴拿馬,GPE
734,荷蘭戰,GPE
734,中華隊,ORG
734,今年,DATE
735,中華隊,ORG
735,中華隊,ORG
735,中華隊,ORG
736,鄭成功,PERSON
736,張育成,PERSON
737,昨天,DATE
737,二兵,ORG
737,驚天,PERSON
737,今天,DATE
737,荷蘭,GPE
737,昨天,DATE
737,中華隊,ORG
738,日本,GPE
738,大谷,PERSON
738,二,CARDINAL
738,三,CARDINAL
738,大谷,PERSON
738,日本,GPE
738,捷克,GPE
738,分鐘,TIME
738,中華隊,GPE
738,日本隊,ORG
738,日本隊,ORG
738,中華隊,ORG
738,日本隊,ORG
739,鋒哥,PERSON
739,國際賽,EVENT
739,亞洲棒球錦標賽,EVENT
739,義大利世界盃,EVENT
739,年曼谷亞洲運動會,EVENT
739,南韓,GPE
739,朴贊浩,PERSON
739,臺北世界盃,EVENT
739,年札幌亞洲棒球錦標賽,EVENT
739,世界棒球經典賽,EVENT
739,月日,DATE
739,許文雄,PERSON
739,杜哈亞運,EVENT
739,亞運,EVENT
739,金牌,WORK_OF_ART
739,台灣,GPE
739,亞洲棒球錦標賽,EVENT
739,北京奧運,EVENT
739,日職,GPE
739,陳金鋒,PERSON
740,中華隊,ORG
740,荷蘭隊,GPE
740,上局,ORG
740,荷蘭隊,ORG
742,日,GPE
742,十秒,TIME
743,巴拿馬,GPE
743,當天,DATE
744,台灣隊,ORG
744,荷蘭,GPE
744,萬挺台,CARDINAL
744,翁嘉妤,PERSON
744,鍾至瑋,PERSON
744,新北,GPE
744,翁嘉妤,PERSON
744,鍾至瑋,PERSON
744,新北,GPE
744,世界棒球經典賽,EVENT
744,台灣隊,GPE
744,義大利,GPE
744,萬運彩,PERSON
744,台灣,GPE
744,台灣隊,GPE
744,倆,CARDINAL
744,今晚,TIME
744,台灣,GPE
744,荷蘭,GPE
744,台灣,GPE
744,台灣隊,ORG
744,萬元,MONEY
744,台灣隊,ORG
744,萬元,MONEY
744,台灣隊,ORG
744,荷蘭,GPE
744,台灣,GPE
744,何昱奇,PERSON
744,今天,DATE
744,中華隊,ORG
744,台灣隊,GPE
744,中華隊,GPE
744,荷蘭,GPE
744,台灣隊,ORG
744,荷蘭,GPE
744,台灣隊,ORG
744,中華隊,ORG
744,台灣隊,ORG
744,台灣隊,ORG
745,中華隊,ORG
745,中華隊,ORG
745,美國職棒明星隊,ORG
746,這兩天,DATE
746,中華隊,GPE
747,今天,DATE
747,中華隊,ORG
747,荷蘭,GPE
747,晚上,TIME
748,世界杯,EVENT
748,阿根廷,GPE
748,沙烏地,GPE
749,韓國,GPE
749,韓國,GPE
749,韓國,GPE
750,昨晚,TIME
750,日本,GPE
750,日本,GPE
750,日本,GPE
750,台灣,GPE
750,中華隊,ORG
750,日本,GPE
750,日本,NORP
750,日本,GPE
750,日本,GPE
750,台灣,GPE
751,日本,GPE
751,捷克,GPE
751,日本,GPE
751,日本,GPE
751,中華隊,ORG
751,台灣,GPE
751,梅花旗,ORG
751,台灣,GPE
752,這兩天,DATE
752,中華隊,GPE
752,這兩天,DATE
752,中華隊,ORG
752,中華隊,ORG
753,梅西狂踢球,PERSON
753,張育成,PERSON
753,荷蘭,GPE
753,荷蘭,GPE
753,阿根廷,GPE
754,第二,ORDINAL
754,第三,ORDINAL
755,中華隊,ORG
755,昨天,DATE
755,今天,DATE
755,巴拿馬,GPE
755,日本,GPE
755,韓國隊,ORG
755,這兩天,DATE
755,中華隊,GPE
755,台灣,GPE
755,中華隊,ORG
756,中華台北,GPE
757,吳念庭,PERSON
757,教練團,ORG
758,中華隊,ORG
758,紅毛鬼,PERSON
758,開漳,PERSON
758,鄭成功,PERSON
759,日本朝日電視台,ORG
759,捷克,GPE
759,日本,GPE
759,荷蘭隊,ORG
759,台灣,GPE
759,日本,GPE
759,台灣,GPE
759,台灣,GPE
759,這兩天,DATE
760,中華隊,ORG
760,荷蘭,GPE
760,吳哲源,PERSON
760,四,CARDINAL
761,中華隊,ORG
761,王柏融,PERSON
761,中華隊,GPE
761,王柏融,PERSON
761,中華隊,ORG
761,柏融,PERSON
761,二,CARDINAL
761,三,CARDINAL
762,第天,DATE
762,中華隊,GPE
762,這兩天,DATE
762,中華隊,ORG
762,荷蘭,GPE
762,義大利,GPE
762,兩,CARDINAL
763,中華隊,ORG
763,中華隊,ORG
763,第場,ORDINAL
763,東京,GPE
764,中華女足,ORG
764,泰國,GPE
764,亞洲盃會,EVENT
764,鍾東穎,PERSON
764,中華女足,ORG
764,第戰,EVENT
764,今天,DATE
764,烏茲別克,GPE
764,楊小娟,PERSON
764,中華隊,ORG
764,泰國,GPE
764,烏茲別克,GPE
764,中華隊,GPE
764,前役日,DATE
764,塔吉克,GPE
764,何家瑄,PERSON
764,二,CARDINAL
764,李翊汶,PERSON
764,第分鐘,TIME
764,楊小娟,PERSON
764,兩,CARDINAL
764,華隊,ORG
764,烏茲別克,GPE
764,中華隊,GPE
764,第分鐘,TIME
764,中,GPE
764,華隊,ORG
764,半,CARDINAL
764,李翊汶,PERSON
764,中華隊,ORG
764,第分鐘,TIME
764,李翊汶,PERSON
764,中門,GPE
764,林靜萱,PERSON
764,中華,GPE
764,烏茲別克,GPE
764,謝志君,PERSON
764,烏茲別克,GPE
764,烏茲別克,GPE
764,中華隊,ORG
764,楊小娟,PERSON
764,半,CARDINAL
764,泰國,GPE
764,半,CARDINAL
764,李翊汶,PERSON
764,泰國,GPE
764,烏茲別克,GPE
764,烏茲,PERSON
764,別克,ORG
764,今天,DATE
764,半,CARDINAL
764,烏茲別克,GPE
765,昨天,DATE
765,今天,DATE
765,中華隊,ORG
765,三,CARDINAL
765,中文字,LANGUAGE
765,中文字,LANGUAGE
765,中文字,LANGUAGE
766,今年,DATE
766,今年,DATE
766,今年,DATE
766,阿斯,PERSON
766,今年,DATE
767,荷蘭,GPE
767,明天,DATE
767,中華隊,ORG
767,古巴,GPE
767,古巴,GPE
767,中華隊,GPE
768,日本,GPE
