system_id,sentence
483,玩個手遊
483,世界頻堆人在討論
483,真的沒想到那麼多人在瘋棒球
483,我覺得無聊死了
483,看最後兩局
483,不就好了
483,看前面那麼浪費時間
483,看他們討論熱烈
483,聽起來像是大比分領先
483,感覺就是穩了
483,我可以先恭喜中華隊了嗎
484,從領先分到現在被超前分
484,台灣剛剛能領先分是不是單純運氣好而已
484,現在才開始要正常發揮
485,明明就知道投手是問題結果只帶個不多帶個保險大餅到底在幹嘛啊還是覺得中
485,華隊投手各個都會大爆發變大餅真的是最爛中華隊總耶沒有更爛
486,經典賽對抗台式應援巴拿馬教頭得分就會安靜
486,///
486,台灣觀眾的特色
486,大概就是吵沒品愛吃鍋貼
486,相信很多來台打球的隊伍都很想叫場邊觀眾閉嘴
486,今天台義大戰，場邊直喊
486,外國主播都聽不下去說觀眾很吵
486,然後義大利士氣直接被激起來
486,局打爆中華隊
486,場邊瞬間又變回圖書館該有的樣子
486,是不是落後的中華隊，才是好中華隊
486,看球品質才會好
487,大家好我是廢宅
487,看了兩場比賽教練團跟塑膠樣的比賽
487,是不是有比賽以外的考量
487,有沒有八卦
488,備註請放最後面違者新聞文章刪除
488,媒體來源
488,記者署名
488,賴冠文
488,完整新聞標題
488,不斷更新/義大利口氣追分反超局中華隊比落後
488,完整新聞內文
488,中華隊今日林子偉首局轟陽春砲，局下鄭宗哲敲安得分，局安打連發，口氣
488,追分領先，局上義大利追分反超，局比領先中華隊
488,江少慶開局狀況不錯，取得出局，被第三棒壘手帕斯昆汀敲
488,左外野安打，王柏融接到球後雷射肩快傳二壘，刺殺跑者
488,局下出局，林子偉纏鬥到第球，轟右外野陽春砲，中華隊先馳得點，局上佛萊契爾
488,沙利文接連安打，羅培茲短
488,打出局送回三壘跑者，義大利追平，下棒德魯齊奧三壘打，義大利比
488,領先
488,局下，陳傑憲觸身球上壘，出局後，開路先鋒鄭宗哲敲穿越二壘的安打，打回追平分
488,比
488,局上換王維中接替登板，狀況絕佳，用球繳出上下
488,局下義大利換投比亞吉尼
488,，張育成二壘打吳念庭右外野安打，出局後，陳傑憲左外野超前安，王柏
488,融中外野安打，帶有分打點，中華隊比義大利
488,中華隊打退比亞吉尼，義大利換投伍茲，江坤宇三壘滾地球，讓
488,野手失誤，中華隊跑回第分
488,局上佛萊契爾保送沙利文敲安，羅培茲
488,中外野安打，帶有分打點，馬斯特羅波尼敲安追回
488,分，佛里力克中外野安打，帶分打點
488,江少慶先發局失分退場，使用球，被敲安打，次三振，退場後由王維中接手
488,義大
488,利先發卡斯提拉尼投局被敲安打，失分退場
488,完整新聞連結或短網址不可用等轉載媒體
488,////
488,___
488,備註
489,剛剛領先分
489,球員笑得很開心
489,但我心中沒有絲毫喜悅
489,果然馬上鍋貼就煎起來了
489,阿怎麼半局怎又結束了才過幾分鐘欸
489,到底要贏幾分大家才會覺得穩了
490,///
490,剛去買宵夜鍋貼店大排長龍
490,就去超商買友善了
490,為何大家對中華隊這麼沒信心呢
490,改吃義大利人最痛恨的夏威夷風味比薩不是更好
490,有沒有八卦
491,氣勢越來越弱
491,感覺對方也沒認真在打
491,反觀中華隊用了的力量
491,球就是裊裊的~~~
492,崩潰了
492,今天可能真的可以吃鍋貼了
492,至少呢前天那個結果是鍋貼都沒得吃的
492,但今天局被追四分
492,直接被反超
492,爽都不超過分鐘
492,唉唉
492,濃濃鍋貼味
492,///
492,唉唉
492,還能起舞嗎中華隊
493,不知道耶
493,突然有個預感
493,中華隊應該整個經典賽會全敗
493,因為看就覺得實力有差啊
493,大家覺得呢
494,第場差點被巴拿馬扣倒
494,休天打義大利還打得這麼艱難
494,真的很煩中華隊每次落後都只想尻大隻的結果出局如風連對手的球數都沒消耗到
494,有人上壘就不知道在嗨什麼然後下棒球死不然就雙殺
494,剛剛追分還是靠義大利連續守備失誤不然早就中斷攻勢了
494,之後連三戰還要午接晚不用看也知道比賽結果了吧
495,各位看比賽定很緊張很擔心
495,雖然目前被鳳梨披薩反差
495,但我相信棒球是比到第九局的
495,以我們中華健兒的投手板凳深度
495,定可以逆轉回來的
495,大家說好不好
496,鍋貼的由來是
496,雖敗猶榮
496,猶榮跟遊龍音似
496,四海遊龍賣鍋貼的
496,也就是鍋貼至少還有努力表現但輸了的含意
496,但中華隊今天爛成這樣
496,根本配不上猶榮這詞
496,不要再用鍋貼幫中華隊找台階下了
497,洲際慘案兄弟主場
497,呂彥青現在在吃宵夜了嗎
497,幹還不上
497,中華隊要爆了
497,還不換
497,三小拉
498,我們有旅日好手王柏融
498,大聯盟重砲張育誠
498,還有堆小聯盟殺神
498,我們國家隊其實也有機會吧
499,與其看中華隊半死不活最後吃鍋貼
499,有人已經放棄改看日本大葛格虐菜了嗎
499,有的
499,直轟很爽欸
500,第二場投手調度樣爛
500,餅總仍然跟第場樣繼續打自己的臉
500,看的很痛苦
500,投手壞球連發，直投保送
500,不然投到中間就被打鳥安
500,然後教練團睡倒在休息室裡面
500,與其這樣，早知道不如就徵召退休老將好了
500,王建民郭泓志潘威倫好了
500,反正都是輸
500,看這些人上場說不定投的比現在的年輕人還要好
501,女口是頁
501,現在中華隊正在對義大利啦
501,好幾球如果是林哲瑄來守，就接的漂亮啦
501,總教練在幹嘛
501,調度是不是有問題
501,怎麽不派林哲瑄來守中外野
501,有沒有八卦啊
502,不管哪組哪個國家，根本就是展現球員在體系的人數
502,連亞洲老店第棒都要給空降的怒霸
502,是不是不管三級前技術多好，都要歲之後來去體系升級個大肌肌比較好
502,台灣有機會用個什麼計畫丟個十幾二十支青棒前的好手去變個批黃金十年的中華隊嗎
503,享盡地主優勢，還是技不如人，輸球很正常
503,而且職棒爐主還當國家隊總教練，也算是故意讓對手
503,隔壁韓國更慘，台灣已經是雖敗猶榮了
503,沒有輸得太難看就好，明後天當練兵就好
503,大家說好不好
504,如題
504,之前的國際賽無論是經典賽奧運資格賽
504,還是能看到不同行業的投放廣告
504,但這次的經典賽今天的比賽中華隊義大利隊
504,換局間的廣告房地產的廣告變得好多
504,不像之前還有食品業金融業保健食品業各種行業百花齊放
504,有點像是房地產行業百地爭鳴的感覺
504,有沒有相關的八卦
505,棒球經典賽
505,中華隊怎麼五局中場之後
505,內野後面就站堆人
505,有很多人偷溜進棒球場嗎
505,有沒有卦
506,世界棒球經典賽
506,中華隊義大利
506,落後
506,輪到二兵張育成
506,兩分炮炸裂
506,追平啦
507,個連鳳梨都不敢放上披薩的國家，
507,有可能棒球打贏世界第二的中華隊嗎
507,更別說之前還軸心國的，
507,有膽子來算總帳嗎
507,我講句公道話，
507,棒球就打到這裡，
507,大家四四六六，算平手就好，
507,不然就來比披薩的創意
507,打到半全壘打了，
507,誰跟你平手啊
508,大家好
508,二兵張育成兩分砲追平
508,這個功績可以晉升了吧
508,大家覺得可以當什麼職位啊
508,有卦嗎
509,欸你各位阿
509,才六局下
509,專業的都知道
509,中華隊的比賽八局才開始
509,被騙ㄌ那麼多年還在爽前幾局
509,斗嗎
510,/////
510,/////
510,/////
510,太爽了啦育成我大哥
510,以後誰酸他我跟他拼命
510,永遠忠誠
510,￣□￣/敬禮
510,￣ㄧ￣￣ㄧ￣
511,如題
511,二兵張育成
511,毫無疑問是現在臺灣最強打者
511,在大檸檬的成績也是臺灣歷年來最好
511,基本上是已經超越陳金鋒了
511,現在國際賽正需要他的時候
511,兩分蛋
511,是不是這時候
511,永遠忠誠二兵張育成
511,已經超越陳金鋒了
511,有卦
512,_/
512,是我，我道歉
512,他強大，但常輸給弱隊
512,他輸十分，但跟等級平手
512,他永遠讓你意想不到
512,他喜歡在你滿滿的期望
512,再給你永遠的失望
512,我看衰台灣，是因為只要比分好我就開心
512,總比期望分，表現分
512,有想跟台灣中華隊道歉的掛嗎
513,就是啊
513,中華隊每次打到後面時
513,防守的時間總是比對面多不少
513,就個體育運動來說
513,是不是對另外隊不公平啊
513,中華隊的時間怎麼會特別多呢
513,有沒有八卦
514,今天兩位旅美都上過大聯盟的
514,林子偉和張育成都開轟啦
514,我們旅日的台灣至寶王柏融
514,怎麼都沒有開轟勒
515,分享張育成
515,/////
515,///
515,總有天每個人定會為我鼓掌
515,棒追平
515,二兵我道歉
515,打飯班先把鍋貼收掉
516,"水餃,"
516,"鍋貼,"
516,"都還沒開始熱,"
516,"突然想到,"
516,"現在跟義大利隊說,"
516,以後台灣再也不吃鳳梨披薩
516,"義大利會冰釋前嫌,"
516,讓中華隊獲勝嗎
516,拿坡里披薩好棒棒
516,"大家說說,"
516,有掛嗎
517,前天中華隊打不好堆酸民跳出來
517,今天中華隊打的很好，還沒定輸贏就在吹
517,哪來的這多日球迷，前天酸中華隊的麻煩自己出來道歉
517,另外義大利就這
518,正在用看
518,發現居然有啦啦隊視角
518,這兩個視角根本看不到比賽內容啊笑死
518,到底誰會看啊
518,有沒有卦
519,備註請放最後面違者新聞文章刪除
519,媒體來源
519,聯合
519,記者署名
519,陳宛晶
519,完整新聞標題
519,經典賽全台為他鼓掌
519,張育成追平兩分砲霸氣傾聽給他的掌聲
519,完整新聞內文
519,規
519,經典賽全台為他鼓掌
519,張育成追平兩分砲霸氣傾聽給他的掌聲
519,聯合報記者陳宛晶台中即時報導
519,這就是大聯盟級的戰力
519,陷入苦戰的中華隊，今天靠張育成在第局用追平兩分砲重新提
519,振士氣，讓全場萬人為他鼓掌
519,中華隊今天在世界棒球經典賽分組賽出戰義大利隊，前半段的兩度領先都像是夢境般短暫
519,美好，打完前局處於落後，洲際棒球場氣氛度死寂
519,中華隊在第局攻守都接連出現亮點，局上呂彥青接手陳禹勳留下的兩出局壘有人局
519,面，球都還沒投，就牽制抓到壘跑者佛列契
519,下半局林立的保送
519,開啟契機，兩出局後輪到張育成，鎖定第球哩伸卡球出棒，棒炸出中右外野牆外
519,張育成這發兩分砲讓比分形成，中華隊重新回到戰局中，全場球迷起立向他敬禮，張
519,育成則在繞過三壘後將手放在耳朵旁，霸氣傾聽萬名球迷為他喝采的聲音
519,完整新聞連結或短網址不可用等轉載媒體
519,///////
519,備註
519,請
520,科科
520,棒扛出去
520,二兵升上將不錯啦
520,不過還是平手
520,我印象中，中華隊突破僵局好像
520,每次都吃鍋貼耶
520,有贏過的嗎
520,科科
521,欸張育成好猛喔
521,根本台灣打擊第人
521,但他排得進日本先發九棒嗎
521,日本這次也是豪華打線
521,育成應該也不差吧有掛
522,你錯了
522,這個中華隊就是欠酸欠辣
522,如果每個人都學我這篇帖子樣都用最辣的話來講
522,中華隊早就起飛了
523,小玉終於被換了打左投完全不行
523,今天賽到支安打
523,這應該是這次教練團做最正確的決定
523,彈力球的最大受益者小玉
523,終於換掉了中華隊要順了
524,中華隊七局下半
524,打出超前分
524,喔喔喔喔喔喔喔
524,等等要吃什麼
524,夏威夷比薩
524,還是
524,義大利麵
525,有持續再看中華隊國際賽的應該對中華隊的局不陌生吧
525,總是
525,現在中華隊要以領先分進入到第八局
525,有人有想法嗎
525,理性討論
526,中華隊終於要回領先啦
526,目前打擊看來很強
526,都能適時安打全壘打
526,投手更是穩到炸
526,各種三振美技
526,現在中華隊了
526,應該會繼續擴大領先到結束
526,可以關掉不看了吧
527,如題
527,已經到了第八局沒錯
527,就是中華隊最恐懼的第八局
527,緊張到不敢看了是不是該去洗個澡
527,洗完澡應該就贏了吧
528,所以我認為
528,義大利比巴拿馬強
528,現在看來
528,屌壓義大利的中華隊
528,實力在巴拿馬上
528,大家怎看
528,有沒有掛
529,前七局中華隊終於領先了
529,好像想起當年經典賽
529,中華隊都在第七局逆轉
529,當初第七局滿壘也只拿分
529,是不是熟悉的中華隊回來了呢
529,八九局應該不會出事吧
530,他媽堆風向亂帶說什麼中華隊多爛多爛
530,什麼買義大利等於定存利率超高倍幹妳娘
530,真的傻傻聽進去花萬塊現在他媽不就要在頂樓吹風了頂樓好冷
530,沒有跟風買義大利是不是賺到
530,有八卦嗎
531,我認為中華隊局打不好是集體潛意識造成的
531,其實從物理學來看局跟局根本沒什麼不同
531,你把狀況穩定的或是終結者像是李維拉這種壓上來
531,反而還比前面幾局更好守
531,那除非你說是先發投手完投九局了
531,那沒錯越後面越容易掉分
531,所以說中華隊局打不好老吃鍋貼
531,這個是假議題
531,事實是太多日球迷在那邊緊張大師造成選手壓力
531,所以中華隊老是後段局數表現不好
531,跟家長給孩子越大壓力孩子學校成績越差是同樣道理
531,本人預測這場還是輸給義大利局大量爆分
531,鐵口直斷不靈免錢
531,噓我還有臉要我解釋
531,滾啦
531,你什麼咖
532,今天終於等到睽違已久的首勝
532,不可能被義大利逆轉吧
532,等等訂鳳梨披薩來吃
532,不知道各位怎麼看
533,女口是頁口拉
533,先不論輸贏，中華隊今天跟義大利有來有往，
533,比賽也差不多快到尾聲了
533,請問今天的中華隊算是及格了嗎
534,搭配經典賽的經典美食
534,鍋貼下鍋
534,鄉民推薦
534,邊吃邊哭的排隊名店
534,八局上中華隊超前分
534,換投
534,明天才上車還來得及嗎
535,中華隊領先
535,局上半守得很好
535,基本穩了吧
535,不太可能會輸了
535,不會再反轉了吧
536,轟
536,三分砲
536,中華隊暫時領先
537,請問義大利黑鬍子是內應嗎
537,看換了他之後中華隊很容易上壘
537,前幾個投手很穩欸
537,最後局了中華隊加油啊穩住別失分了
538,剛剛那個什麼極力及敲了隻三分砲
538,現在中華隊領先
538,那那些運彩下義大利贏的人在想什麼
538,賠率低應該都重注了不少
538,有人知道嗎
539,本來就很強了
539,堆人不知道在酸什麼的
539,鍋貼鍋你媽啦
539,這場中華隊穩贏了
539,我是明燈跟我準沒錯
540,我真的怕了寧願信其有不可信其無
540,太毛了棒球之神是真的
540,守備散漫打擊鳥滾棒球之神看不下去
540,換下之後中華隊連續得分成晉直接代打安打
540,呂寶直接壓制對面打線
540,捕手長打都出來
540,投手都壓制對面了
541,到底今天中華隊是不是拿掉拘束器了
541,居然打那麼順
541,有沒有拘束器的掛
542,到第八局，投手崩，守備崩，教練就負責在休息區傻眼
542,今天中華隊改穿深藍色嗎
542,今天的義大利是不是中華味飄出來了
543,我們中華隊剛剛又尻炮了了
543,根本穩到不行
543,誰可以去教意大利人怎麼寫蒿吐露絲四個字啊
543,有沒有八卦呢
544,小弟業餘觀察家
544,根據小弟的分析
544,等等中華隊會被逼到延長賽
544,然後輸球
544,大概是這樣
544,掛
545,目前八局下半，吉力吉撈炸裂打出全壘打
545,仍由中華隊持續進攻
545,因此提前發錢
545,每推，發前推
545,若九局上半結束讓義大利直接回家，每推
545,賽完發錢
545,請大家說些祝福中華隊的話
545,鍋貼拿去送義大利隊啦
545,推
545,錢
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,推錢
545,/
545,推
545,錢
545,/
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,中華隊超強
545,/
545,推
545,推
545,/
545,推
545,謝謝
545,/
545,推
545,推
545,/
545,推
545,穩
545,/
545,推
545,錢
545,/
545,推
545,勝利
545,/
545,推
545,推
545,/
545,推
545,加油
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,好的錢錢
545,/
545,推
545,推
545,/
545,推
545,好欸
545,鎖
545,/
545,推
545,/
545,推
545,錢
545,/
545,推
545,中華隊台灣加油，錢
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,中華隊必勝
545,/
545,推
545,拿
545,/
545,推
545,錢
545,/
545,推
545,好
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推推
545,/
545,推
545,推
545,/
545,推
545,妥當
545,/
545,推
545,錢
545,/
545,推
545,讚
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,錢錢
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,好
545,/
545,推
545,錢
545,/
545,推
545,錢
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,鎖住吃夏威夷披薩/
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,中華隊加油
545,/
545,推
545,推
545,/
545,推
545,好
545,/
545,推
545,推
545,/
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,///
545,推
545,/
545,推
545,/
545,推
545,義大利下去吃鳳梨披薩啦
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,恭喜
545,/
545,推
545,推你
545,/
545,推
545,推
545,/
545,推
545,爽
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,錢
545,/
545,推
545,退啦
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,錢
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,加油
545,/
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,/
545,推
545,推
545,/
545,推
545,推中華隊加油
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,好
545,/
545,推
545,推
545,/
545,推
545,好
545,/
545,推
545,中華隊加油
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,加油
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,加油
545,/
545,推
545,喔耶
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,/
545,推
545,推
545,/
545,推
545,錢錢
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,爽
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,水啦
545,/
545,推
545,錢
545,/
545,推
545,推爆
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,加油
545,/
545,推
545,好
545,/
545,推
545,錢
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推爆
545,/
545,推
545,推
545,/
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,日職軍的安定感
545,/
545,推
545,好
545,/
545,推
545,錢
545,/
545,推
545,錢
545,/
545,推
545,謝謝撈哥
545,/
545,推
545,/
545,推
545,今天太爽了
545,/
545,推
545,原住民就是猛
545,/
545,推
545,推
545,/
545,推
545,前
545,/
545,推
545,襄加油
545,/
545,推
545,錢
545,/
545,推
545,純推不拿
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,推
545,/
545,推
545,必勝
545,/
545,推
545,好
545,/
545,推
545,中和隊加油
545,/
545,推
545,中華隊衝啊啊啊啊啊啊啊
545,/
545,推
545,加油
545,/
545,推
545,恭喜了錢錢
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,回家吧義大利佬
545,/
545,推
545,維大利
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,推
545,/
545,推
545,錢
545,/
545,推
545,亞
545,/
545,推
545,推
545,/
545,推
545,中華隊加油
545,/
545,以上底色標記位，每人稅前發送完成
546,照以往經驗，打擊戰收視率定比投手戰好
546,這屆每場幾乎都大比分，全壘打滿天飛，大聯盟是不是在故意用彈球啊
547,轉播主播下說臺灣隊
547,球評又說中華隊
547,廣告也是下說又中華隊加油
547,下臺灣隊打擊出去
547,到底要叫甚麼隊
547,好混亂
547,還是學總統說
547,中華民國台灣隊
548,大家看壞就買大家看好就買對家
548,昨天輸七分今天目前贏四分
548,跌破堆看衰仔眼鏡
548,朋友昨天買中華今天買義大利被雙巴
548,慘到爆
549,如題
549,今天比賽每每有得分機會的時候
549,播的應援曲只要是統尚勇
549,中華隊就能得分
549,統尚勇是不是最強的應援曲呢
550,今天為中華隊加油的各位安安阿，我就那個心齋橋哥啦
550,中華隊就是讚啦，看韓國隊輸就是爽啦
550,重點重點
550,今天贏這麼爽是不是襄襄可以來陪我下下
550,瓜
551,我大中華隊
551,比
551,怎麼輸
551,我就問
551,我
551,在此說
551,義大利勝的話
551,我用老二吃義大利麵辣
551,啊唷
552,前兩天輸了第場應該要贏的
552,今天破釜沈舟
552,氣之下怒灌三支全壘打
552,接下來路贏到總冠軍
552,打爆日本美國
552,穩的吧
553,跑步弱足接球散漫大部分都是自殺棒
553,很偶爾打出也是鳥滾
553,堪稱攻勢終結者
553,下去之後，中華宛如重生，各種神奇全壘打
553,攻勢各種串聯
553,從肥料隊轉生級球隊
553,排毒成功論對球隊有多重要
553,友卦嗎
554,無重大八卦請勿使用此分類，否則視同濫用爆卦鬧板文章退回水桶個月
554,中華隊義大利
554,中華隊首勝
554,肉圓披薩吃起來啦
554,必勝客送餐給義大利住的飯店吧
554,未滿繁體中文字
554,未滿繁體中文字
554,未滿繁體中文字
555,我他媽你他媽的幹太讚啦
555,對嘛你們教練的調度明明可以正常的啊
555,那第場那鳥樣是在幹嘛啊
555,這場不是正常多了嗎
555,打起來好多了
556,總算拿下首勝
556,你各位鍋貼跟王柏融起拿去丟啦
556,至少爽天
556,明天就
557,中華義大利
557,今天不賣鍋貼
557,披薩吃到飽
558,中華隊贏義大利啦
558,最終比數
558,只有爽而已
558,舒服
558,明天比賽繼續加油
559,這件龍蝦新裝，你以為每個人都可以穿的啊
559,是義大利名師幫設計的
559,經典賽中華對上義大利
559,中華隊以贏了義大利
559,中華隊安打數義大利安打數
559,勝利了
560,小弟業餘觀察家
560,中華隊面對選手如雲的義大利隊
560,狂拿分
560,這樣的得分能力
560,中華隊是不是真的很有料啊
560,掛
561,中華隊終於贏了
561,我們終於贏了
561,不用直再說
561,我們好想贏
561,贏球比贏錢還高興
561,賺錢賺錢賺大錢~~~~~
562,中華隊今天打線大爆發
562,打敗的義大利隊
562,這場是十年來最好看的場國際賽嗎
562,有沒有八卦
563,那請問要去哪裡領雞蛋
563,人有限幾顆嗎
563,是每個縣市國民黨分部都有發放嗎
563,把雞蛋交出來謝謝
564,全壘打打了又打敲了又敲
564,我中華隊棒球世界排名第二
564,我在此宣佈棒球重登台灣國球
564,誰贊成誰反對
565,再給藍白色次機會
565,/////
565,今天打的夠精彩
565,雖然投手還是樣慘
565,精彩就值得發
565,每五推
565,發位
565,重複跳過
565,恭喜中華隊贏球
565,明早發
566,賽前堆人吹義大利是美國二隊
566,結果卻被我們中華隊痛宰
566,這場比賽是不是可以證明
566,中華隊大勝
566,以後會變成次於的二流聯盟嗎
567,///
567,太爽啦
567,安打串連加關鍵時刻全壘打直出現
567,晚上看官方直發中華隊的推
567,這張勝場比分圖是不是最棒的選圖
568,乳題
568,這場二兵張育成驚天兩分追平轟
568,現在的軍階大概升到哪兒了
568,有沒有卦
569,如題
569,今天原本怕買不到鍋貼，就先買了，結果中華隊贏義大利，鍋貼買好了怎麼辦，很急，在線等，有沒有八卦
570,///
570,其實也正常因為昨天真的打太廢了
570,賠率開就是覺得義大利高機率贏
570,怎麼會有人買義大利
570,有八卦
571,媒體來源
571,記者署名廖婕妤
571,完整新聞標題
571,過半數上班族關注
571,坦言是日球迷
571,完整新聞內文
571,近期世界棒球經典賽開打，不少民眾都相當關注，甚至有上班族會熬夜看球賽，根據
571,求職網調查，有超過成民眾會專注，但有近坦言自己是日球迷
571,根據求職網調查，有上班族會關注今年的賽事
571,若以關注程度區分，有
571,自認屬於日球迷
571,另有上班族坦言，曾因關注體育賽事影響到工作，最常
571,遇到的窘境是因為熬夜看賽事，導致上班時精神差
571,調查也顯示，有上班族曾因體育賽事花錢買過相關紀念品，平均次花費元
571,而隨著疫情趨緩，上班族平均每周會花分鐘運動，但不論愛不愛運動，平均每年花在
571,運動用品及服飾的預算為元
571,此外，有上班族曾任職於鼓勵員工運動的公司，企業的主要做法有提供運動設備
571,舉辦運動競賽及運動會補助運動社團補助運動課程每
571,天有早操或午操
571,求職網發言人楊宗斌建議，把觀看體育賽事當成興趣或娛樂就好，主要目的是調劑
571,身心紓解壓力，而非本末倒置，變成經常性熬夜或分神看比賽，耽誤到工作進度而影響
571,業績成效
571,楊宗斌更指出，平常心看待比賽結果，賽後持續過久的失落感，可能繼續影響到辦公心情
571,效率
571,不論是跟風當個日球迷或者變成資深運動迷，花薪水買相關周邊商品時，仍要
571,量力而為
571,與同事討論賽事分數，或彼此支持球隊不同時，應避免起爭執發生衝突
571,最後楊宗斌不忘提醒上班族，除了忙於事業外，應該要有適度的運動，人生不能窮的只剩
571,工作薪水，應該也要著眼於健康財富的增加
571,另方面，能鼓勵員工投入運動行列的企
571,業，可以透過像是運動會體育社團的方式，凝聚公司士氣，甚至藉由比賽交流，讓經營
571,高層與基層人員打成片
571,完整新聞連結或短網址不可用等轉載媒體
571,////
572,三立新聞
572,記者蕭保祥台中北屯報導
572,年世界棒球經典賽台灣隊連續場小組賽都擊出全壘打，張育成日晚間在局下分彈
572,追平比數，局下范國宸代打擊出內野安打，吉力吉撈鞏冠局下分轟，陳禹勳呂彥青與
572,宋家豪後援接力無失分，終場以比力勝義大利，台灣隊場預賽勝敗暫居組中段班，
572,日晚間面對荷蘭比賽相當關鍵
572,林子偉首局全壘打，台灣隊開賽連續局得分，義大利隊局上追平後，台灣隊局下拿
572,分又領先，局上義大利灌進分再度反超前，局上義大利拿到分差領先
572,張育成局下面對擊出中外野分全壘打追平戰局，局下出局攻占滿壘
572,，范國宸代打面對左投敲出內野安打，台灣隊逆轉戰局
572,張育成與吳念庭局下連續上壘後，吉力吉撈鞏冠擊出中外野分全壘打，棒鎖住勝局
572,台灣隊與義大利同為勝敗，荷蘭隊則是組勝，日對戰荷蘭是關鍵戰
572,////
572,_
573,中華隊這場贏球的關鍵是不是
573,必勝客
573,義大利來台灣看到
573,嚇到
573,有義大利內看到
574,中華隊今天打線大爆發
574,打敗擁有好手的義大利隊
574,若是中華隊順利晉級，將會在下禮拜對決大谷，到時中華隊打線還能像今天樣大爆發嗎
575,中華隊臉上怎麼都有黑黑的
575,那個要幹嘛用的
575,是要色誘對手嗎
575,有沒有八卦
576,欸欸
576,今天中華隊贏大利
576,因為大利烙賽狂失誤
576,加上中華隊打線甦醒
576,明天想吃個披薩慶祝下
576,鄉民有推薦的口味嗎
577,今天打贏義大利
577,前天打輸巴拿馬
577,雖然輸給比較弱的巴拿馬
577,但打贏比較強的義大利
577,如果打贏巴拿馬但打輸義大利
577,說不定晉級還比較難同勝負要比兩隊輸贏
577,這樣中華隊是不是也算正常發揮
578,只要全力抓古巴
578,拿第二勝
578,就算義大利贏巴拿馬
578,拿兩勝
578,比對戰
578,中華贏
578,晉級
578,可以買機票去日本看
578,中華對大谷
578,二兵砲轟大谷
579,昨天跟今天的中華隊
579,根本不同隊吧
579,整個打擊超級順
579,就連投手也很少保送
579,都是靠辣個男人
579,高宇杰吧
579,昨天他兩次漏接傳球
579,壘有人雙殺點壘有人三振
579,配球配到連四保送
579,捕逸好幾球擋也擋不好
579,今天換下場
579,整個中華隊就順了
579,要贏還是要靠辣個男人
579,高宇杰對吧
580,如題大家都知道陳金鋒在國內棒壇如同神般的地位
580,專打強投
580,連達比修都被他打過
580,而張育成初露鋒芒的新星
580,今天敲這支全壘打看起來頗有潛力
580,如果他今後幾場比賽也能嶄露這樣的好表現
580,是不是就有機會跟鋒哥掰掰手腕了
580,有卦嗎
581,韓國日本
581,台灣義大利
581,今天韓國只得四分狂輸日本
581,結果今天中華隊直接分內含好幾支
581,今天中華隊算是贏韓國了吧
