system_id,artTitle,artDate,artCatagory,artSecondCatagory,artUrl,artContent,dataSource
11,經典賽／大谷翔平訓練秀大肌肉 網友興奮：衣服快爆開了,2023-03-06 14:11:00,運動,,https://udn.com/news/story/10785/7012196,世界棒球經典賽本周開打，WBC今天在官方社群貼出一張大谷翔平穿著短袖上衣的照片再度引發熱議，許多球迷都讚嘆他的肌肉相當恐怖。WBC貼出大谷翔平和日本隊的訓練照，並寫下：「大谷翔平跟日本隊準備好迎接經典賽了，你呢？」據日媒《Full-Count》報導，大谷先進行傳接球訓練，隨後將外套脫下來，從圖中可以看出，這件短袖完全無法掩蓋他的肩膀和胸肌，甚至快把衣服撐爆。對於大谷驚人的身材，球迷紛紛表示：「最愛他的手臂」、「衣服快爆開了」、「他每年都在進化」。日本將於9日首戰面對中國大陸隊，10日再與宿敵南韓隊交手，監督栗山英樹尚未公布先發人選，日媒及球評先前預測首戰將推出大谷翔平。Shohei Ohtani and Team Japan are ready for the #WorldBaseballClassic. Are you? pic.twitter.com/MvFU0bgZw1,UDN
12,經典賽／李維拉抵台 台中市府備太陽餅、珍奶迎接,2023-03-06 14:15:00,運動,,https://udn.com/news/story/10785/7012209,2023世界棒球經典賽A組預賽8日在台中開打，開球嘉賓、美國職業棒球大聯盟（MLB）救援王李維拉今天搭機抵台，市長盧秀燕表示，準備台中伴手禮及珍奶、太陽餅等美食迎賓。2023世界棒球經典賽A組預賽3月8日到12日在台中洲際棒球場開打，美國職棒名人堂球星、洋基隊退役傳奇守護神李維拉（Mariano Rivera）擔任開幕戰開球嘉賓，並在今天搭機抵達台灣。台中市政府發布新聞稿指出，盧秀燕將盡地主之誼宴請李維拉一家人，預計送上發源地來自台中的珍珠奶茶、太陽餅、湖心亭漆藝餅盒等在地美食迎賓，更備妥驚喜九宮格彩蛋禮盒，讓李維拉可以充分感受台中濃厚的人情味。盧秀燕表示，經典賽中華隊牛棚教練王建民過去效力美職洋基隊時期，李維拉擔任救援投手，以精準犀利的卡特球為球隊守下一場又一場勝利，成為最知名的守護神，她身為主辦城市市長及球迷，很高興代表市府及全體市民歡迎李維拉等貴賓來訪。盧秀燕指出，台中是廣受全世界歡迎的珍珠奶茶發源地，因此將特別招待外賓品嚐春水堂創始店珍珠奶茶，行銷「台中好甜」品牌形象及城市特性。台中也是台灣有名的糕餅之都，盧秀燕說，這次也準備了老字號的嘉味軒太陽餅，以及台中10大伴手禮聯名禮盒，包含鴻鼎菓子鳳凰酥、青鳥旅行蛋捲、小林煎餅創意煎餅、法布甜馬卡龍鳳梨酥、歐客佬耳掛咖啡、華剛茶葉、柑茶等7樣精選台中特色茶點，並以豐原特產湖心亭漆藝餅盒裝盛，呈現台中精緻細膩的茶點庶民文化。,UDN
13,經典賽／南韓守備走鐘3次失誤 熱身賽首戰不敵歐力士,2023-03-06 14:21:00,運動,,https://udn.com/news/story/10785/7012247,世界棒球經典賽B組官辦熱身賽今天開打，南韓在大阪巨蛋和日職歐力士隊交手，全場揮出10支安打，不過直到9局上才破蛋，守備還出現3次失誤，終場以2：4落敗。擁有韓國血統的紅雀隊二壘手艾德曼（Tommy Edman）擔任開路先鋒、二壘手，先發2到9棒依序是金河成（三壘手）、李政厚（中外野手）、金賢洙（左外野手）、朴炳鎬（一壘手）、姜白虎（指定打擊）、梁義智（捕手）、羅成範（右外野手）、吳智煥（游擊手）。歐力士先發投手黒木優太投5局，被揮出6支安打，投出4次三振，成為勝利投手；平野佳壽、比嘉幹貴、本田仁海各投1局，都讓南韓打線3上3下，9局上前佑囲斗面對7人次，被揮出4支安打失兩分。歐力士首局就靠野口智哉、頓宮裕真安打攻下全場第1分，2局下再靠來田涼斗二壘打、南韓兩次失誤、野口智哉安打再下兩城，取得3：0領先。南韓一直無法得分，歐力士6局下再靠石岡諒太、來田涼斗安打，加上南韓內野第3次失誤，攻下第4分，擴大領先優勢。南韓連續8局掛零，9局上才靠李政厚、朴海旻、朴健祐安打，加上李知榮高飛犧牲打攻下兩分，全場安打數比歐力士多1支，仍以兩分之差落敗。南韓全場推出8名投手應戰，依序是蘇珩準、金廣鉉、郭彬、梁玹種、鄭哲元、李庸燦、高祐錫、金元中，一共被揮出9支安打，蘇珩準先發1.1局被揮出3支安打，失3分（1分自責）吞敗。,UDN
14,經典賽／「黑暗騎士」先發2局 義大利10：1打爆獅隊,2023-03-06 14:33:00,運動,,https://udn.com/news/story/10785/7012285,世界棒球經典賽官辦熱身賽，義大利隊今天端出火力示範，面對統一獅隊暴打12安串回10分，終場以10：1大勝獅隊，響尾蛇隊3A外野手多明尼克．佛列契（Dominic Fletcher），打得比大聯盟的哥哥更搶眼，3安打貢獻4分打點。獅隊推出洋投羅昂先發，投2局共用41球，被敲3安打、失2分，首局在兩出局、二三壘有人時被多明尼克．佛列契敲安帶有2分打點。獅隊3局換上江國謙接手，投出2次保送後，又是多明尼克．佛列契敲出適時安打掃回1分，接續哥哥大衛．佛列契（David Fletcher）因觸身球保送上壘，洛培茲（Nicky Lopez）安打挹注2分打點，獅隊的暴傳再送分。獅隊的崩盤秀在第6局上演，姚杰宏被德魯齊歐（Ben DeLuzio）敲出陽春砲，多明尼克．佛列契在得點圈有人時再度敲安，掃回個人單場第4分打點，後續連續3位打者保送擠回2分，義大利兩度攻下4分大局，取得10：1領先。義大利隊由「黑暗騎士」哈維（Ｍatt Harvey）先發，投2局共用29球，只被林靖凱跑出1支內野安打、無失分，送出3K。哈維。 圖擷自義大利棒協官方推特,UDN
15,經典賽／完全體古巴轟炸兄弟 2次五星級美技饗球迷,2023-03-06 15:13:00,運動,,https://udn.com/news/story/10785/7012390,世界棒球經典賽官辦熱身賽進入第二天，加入大聯盟球員「完全體」的古巴隊展現強打實力，孟卡達（Yoan Moncada） 開轟，加上團隊2次五星級美技守備，中信兄弟隊以0：6落敗，輸得不冤。前兩局的0：0僵局在3局上打破，兄弟先發投手鄭浩均開局就被伊巴尼茲（Andy Ibanez）敲出的強襲球打中，只投30球就提前退場休息，伊巴尼茲雖然跑出內野安打，但也上前拍拍鄭浩均的背，表達關懷之意。兄弟換上江忠誠接手，結果被孟卡達敲出一發中右外野全壘打，古巴隊攻下2分，其中1分記在鄭浩均帳上；4局換余謙接手，投了3局雖然被敲出5支安打，但有三壘手王政順一次雙殺守備幫助，僅在6局上因失誤掉1分，9局上古巴隊則從謝榮豪手中用4支安打換回3分。古巴隊也展現行雲流水般的守備，游擊手「天下一品」阿魯巴耶納（Erisbel Arruebarrena） 在4局下沒收一支陳子豪敲出的平飛球，向後飛撲將身體延展至極限，接殺這一球還撲斷皮帶，讓兄弟留下二壘殘壘。5局下則是岳東華一棒把球敲到靠近右外野全壘打牆頭，但外野手桑托斯（Roel Santos）及時跑到定位，跳起來將球接殺出局，沒收一支可能的長打甚至全壘打，這兩次美技守備都引起現場觀眾讚嘆的歡呼聲。世界棒球經典賽官辦熱身賽第二天，古巴隊三壘手孟卡達（Yoan Moncada）。記者蘇志畬／攝影,UDN
16,經典賽／想對大谷故意死球惹事 高祐錫登板遭日媒檢視,2023-03-06 15:36:00,運動,,https://udn.com/news/story/10785/7012446,南韓備戰9日開打的世界棒球經典賽B組賽事，今天在首場官辦熱身賽以2：4不敵日職歐力士隊，最近說要故意砸大谷翔平、後來出面道歉的24歲右投高祐錫，後援0.2局引起日本媒體注意，8局下右肩疑似出問題退場，也成為話題。南韓動用8名投手上陣，高祐錫在7局下2出局時亮相，對決前兩個打席都揮出安打的石岡諒太，最快飆出153公里速球，最後讓他揮出二壘滾地球出局。高祐錫8局下先被内藤鵬揮出安打，接著渡部遼人犧牲觸擊，他面對下一棒茶野篤政，投出151公里速球後，發覺右肩不太對勁，防護員也進場了解狀況，南韓總教練李强喆立刻換上最後一任投手金元中接替。高祐錫效力韓職LG雙子隊6季，去年球季以42次救援成功奪下生涯首座救援王，成為國家隊牛棚大將，日前對大谷「故意死球」的說法，成為日媒批評的頭號人物。高祐錫展現想跟大谷正面對決的決心，卻又透露「沒地方丟就丟他不痛之處」，引發極大風波，日、韓10日將在東京巨蛋對決，無疑是B組最有話題性的比賽，高祐錫是否有機會登板值得觀察。【右肩違和感か】大谷翔平に故意死球発言の韓国代表、負傷により緊急降板https://t.co/Z0hnuL7bml韓国代表のコウソクは今年1月に韓国メディアのインタビューで大谷に対し「投げるところがなければ、痛くないところにぶつけようかな」などといった“故意死球発言”で波紋を呼んだ。 pic.twitter.com/QrT6rrUU2s,UDN
17,經典賽／兄弟體驗「晚接午」賽程 助總提醒這一點,2023-03-06 16:07:00,運動,,https://udn.com/news/story/10785/7012540,中信兄弟隊在官辦熱身賽兩場賽事，剛好提前體驗中華隊最後兩天「晚接午」賽程，第二天對手也都是古巴隊，兄弟總教練林威助認為，這對選手調整會是滿大考驗。兄弟昨晚在洲際棒球場面對中華隊，今天中午又在原場地面對加入大聯盟球員的「完全體」古巴隊，最終被敲出13支安打，包括孟卡達（Yoan Moncada）的2分砲，以0：6輸球。助總指出，古巴打線前兩棒伊巴尼茲（Andy Ibanez）及孟卡達的擊球都很確實，「後段打者表現沒那麼好，不過可能還在調整，今天比賽中也都有使用戰術。」面對晚場接午場的賽程，林威助指出，熱身賽還有3小時的時間限制，「如果沒有，前一場打到半夜的話，對選手調整會是滿大考驗，要懂得如何喚醒身體的技巧。」兄弟全場敲出7支安打，有3支長打，但一分未得，古巴的守備幫了投手不少忙，右外野手桑托斯（Roel Santos）沒收岳東華一支全壘打牆頭的深遠長打，游擊手阿魯巴耶納（Erisbel Arruebarrena）也有飛撲接殺美技。「守備對他們來說是小case。」林威助指出，古巴首任游擊手阿魯巴耶納的守備評價本來就很高，後面替補上場的馬特奧（Luis Mateo）也值得關注，「雖然身材沒那麼好，但是移動的速度很好。」世界棒球經典賽官辦熱身賽，中信兄弟對上古巴隊。圖／悍創運動行銷提供,UDN
18,經典賽／前軟銀隊真砂勇介貢獻2安 中國不敵西部瓦斯,2023-03-06 16:26:00,運動,,https://udn.com/news/story/10785/7012574,日職軟銀隊退役球員真砂勇介，確定代表中國大陸隊參加本屆世界棒球經典賽，今天在首場官辦熱身賽擔任先發中外野手，扛起第3棒重任，揮出兩支安打、保送1次，大陸終場以2：6不敵日本業餘球隊西部瓦斯隊。真砂勇介2017年登上軟銀一軍，到去年為止合計6個球季出賽180場，生涯打擊率2成19、全壘打3支、打點16分，去年季後遭釋出，轉戰業餘日立製作所隊。真砂勇介現年28歲，在日本長大，但父母都來自中國，父親一直保留中國籍；他首次披上大陸球衣前進經典賽，9日在東京巨蛋第一個對手就是日本，有機會對決大谷翔平。大陸今天對西部瓦斯之戰，全場出現11支安打，比對手多3支，但打線出現斷層，終場以4分之差落敗，總教練崔諾（Dean Treanor）坦言，有得分機會就是無法掌握。真砂勇介攻守都有不錯表現，成為日本媒體採訪的焦點人物，他表示，對決日本球員的首場比賽非常困難，會繼續做好準備，全力迎接挑戰。大陸明天第2場官辦熱身賽將和宫崎梅田學園隊交手，地點仍是宮崎縣營球場。中国代表の元ソフトバンク・真砂勇介が強化試合で2安打＆強肩披露　日本戦へ「すごく光栄、ワクワクしています」 https://t.co/hch8HFqoX9 #野球 #baseball pic.twitter.com/1kB47JMhQQ,UDN
19,經典賽／連戰中華、古巴都敲安 宋晟睿提醒睡眠重要性,2023-03-06 16:38:00,運動,,https://udn.com/news/story/10785/7012594,中信兄弟隊在官辦熱身賽連戰中華隊、古巴隊，中外野手宋晟睿完整體驗「晚接午」的賽程，感受到體力的影響，提醒未來中華隊「睡眠要注意」。兄弟昨晚7點先打中華隊，今天中午12點又對上古巴隊，宋晟睿兩場都先發第1棒、中外野手，而且打好守滿，接受攻防兩端的體能考驗，宋晟睿表示，確實會比較疲累一些，前一晚的睡眠變得重要。面對兩支國家隊，宋晟睿表示：「投手的強度比較強，在高張力的比賽還能敲出安打，是這次收穫比較大的地方。」宋晟睿對中華隊4打數2安打、對古巴5打數1安打。體驗整建後的洲際球場，宋晟睿認為，外野的草皮踩起來感受很扎實，「而且滑過去還是很平整，不會翻一塊起來。」不過燈光經過調整後，反而比較不適應，宋晟睿認為，跟過去相比「暗了一點」。而這次使用經典賽官方用球，有球員反應跟中職用球相比比較「彈」，宋晟睿也認為如此，「守備上打出來的感覺會跟判斷有點小落差，球掉下來的速度也滿快的。」,UDN
20,經典賽／日本熱身賽先發名單出爐 大谷翔平3棒對決阪神,2023-03-06 16:50:00,運動,,https://udn.com/news/story/10785/7012631,日本備戰9日開打的世界棒球經典賽B組賽事，今晚將在大阪巨蛋進行的官辦辦身賽和日職阪神隊交手，最受矚目的大谷翔平擔任先發3棒指定打擊，前年、去年太平洋聯盟三冠王山本由伸登板先發。1棒努特巴爾（Lars Nootbaar，中外野手）、2棒近藤健介（右外野手）、3棒大谷翔平、4棒村上宗隆（三壘手）、5棒吉田正尚（外野野手）、6棒岡本和真（一壘手）、7棒山田哲人（二壘手）、8棒源田壯亮（游擊手）、9棒中村悠平（捕手）。日本是經典賽唯一連續4屆打進4強的球隊，2006、09年完成2連霸，2013．17年排名第3，本屆賽事和南韓、澳洲、捷克、中國大陸分在B組，將在東京巨蛋迎敵。,UDN
21,經典賽／壓制古巴大聯盟打者 余謙坦言：我不認識,2023-03-06 16:53:00,運動,,https://udn.com/news/story/10785/7012638,中信兄弟隊今天在世界棒球經典賽官辦熱身賽以0：6不敵古巴隊，投手余謙表現亮眼，投3局僅失1分，壓制住大聯盟打者，余謙卻有些不好意思地說：「我不知道他們是誰。」古巴隊前3局先攻下2分，余謙在4局上登板，44球投完3局，被敲5支安打，另有1次三振，總教練林威助認為，余謙今天狀況不錯，但希望可以更好，「從澳職回來後，感覺控球、配球想法都有不同。」余謙表示，今天專注在把變化球、直球的品質丟出來，「把自己身體放鬆，在投手丘自在一點，不要這麼慌張，盡情享受比賽。」這也是從澳職學到的心法。面對古巴打者，余謙感受到對方攻擊慾望高，也一直抓直球在打，捕手福來喜也配變速球來擾亂打者，福來喜配球模式很有水準，「我就信任他，把我的工作做好。」面對古巴先發打線，余謙雖被伊巴尼茲（Andy Ibanez） 、孟卡達（Yoan Moncada）敲出安打，但成功壓制羅伯特（Luis Robert）、迪斯派（Alfredo Despaigne）以及塞佩達斯（Yoenis Cespedes），但他老實說自己不認識這些打者，「就是放鬆心情，什麼都不要想。」,UDN
22,經典賽／熱身賽最終戰 林立、鄭宗哲扛中華隊二游防線,2023-03-06 17:09:00,運動,,https://udn.com/news/story/10785/7012677,中華隊備戰世界棒球經典賽，今天續戰官辦熱身賽，對上富邦悍將隊，兩隊先發打線出爐，內野陣形有大幅調動，林立、鄭宗哲扛起二、游防線，王威晨擔任先發三壘手。悍將隊近期面對經典賽國家隊表現不俗，對戰古巴、荷蘭隊的3場比賽全勝，表現令人驚艷，今天輪到中華隊要面連「宇宙邦」帶來的考驗。悍將隊由江國豪先發，搭配捕手張進德，與在中華隊拚戰的弟弟張育成同場交鋒；悍將隊中外野手申皓瑋昨天自打球傷退，今天中外野防區交給周佳樂。第二棒 林立（二壘手）第三棒 張育成（一壘手）第四棒 吉力吉撈．鞏冠（指定打擊）第五棒 王柏融（左外野）第六棒 王威晨（三壘手）第七棒 陳晨威（右外野）第八棒 高宇杰（捕手）第九棒 陳傑憲（中外野）先發投手 黃子鵬第二棒 王正棠（二壘手）第三棒 蔣智賢（指定打擊）第四棒 張進德（捕手）第五棒 張冠廷（左外野）第六棒 楊瑞承（一壘手）第七棒 周佳樂（中外野）第八棒 李宗賢（三壘手）第九棒 林哲瑄（右外野）先發投手 江國豪,UDN
23,經典賽／韓媒好奇大谷翔平對中國先發 日媒解惑：具象徵意義,2023-03-06 17:35:00,運動,,https://udn.com/news/story/10785/7012715,世界棒球經典賽即將開打，多家日本媒體預測大谷翔平、達比修有將預賽別對中國、南韓先發，對此南韓媒體不懂為何不派大谷對南韓，日媒則提出解釋。B組賽事將在東京巨蛋展開，日本隊9日開幕戰將面對中國，10日與南韓交手，雖然監督栗山英樹未公布先發投手人選，但日媒都推測大谷將先發面對中國，讓韓媒《OSEN》不禁詢問，「為什麼大谷對中國先發，不是對南韓。」《OSEN》指出，日本傳奇投手上原浩治也曾在節目上說過：「大谷對決中國，我覺得太可惜了。」於是《OSEN》近日在日本採訪時，直接向日本記者小谷真彌詢問此事。小谷真彌指出，「雖然栗山沒有明確表示過，但與中國的比賽是首戰，具有是象徵上的意義，大谷作為日本最具代表性的選手，自然成為最理想的先發投手人選。」小谷真彌回答完問題後還向韓媒表示，「達比修有也是很好的投手。」,UDN
24,經典賽／日韓開路先鋒都是老美 艾德曼首場熱身賽4支0,2023-03-06 17:37:00,運動,,https://udn.com/news/story/10785/7012767,"南韓隊今天在世界棒球經典賽官辦熱身賽2：4不敵日職歐力士隊，擁有韓國血統的紅雀隊二壘手艾德曼（Tommy Edman）擔任開路先鋒，4次打數掛零、吞下1次三振，他說：「很興奮穿上南韓球衣出賽。」南韓全場10支安打，比歐力士多1支，卻以兩分之差落敗，先發游擊手吳智煥出現兩次失誤，接手的金河成也有1次，成為輸球重要原因。艾德曼是前年國聯金手套獎得主，加入南韓國家隊扛起二壘重任，報到5天首次實戰就是官辦熱身賽，他說：「感覺很棒，希望能為南韓多贏一些比賽。」日、韓「不約而同」，日本隊今天首場官辦熱身賽對決日職阪神隊，開路先鋒努特巴爾（Lars Nootbaar）也是紅雀隊球員，兩人10日將在東京巨蛋交手。首場熱身賽打滿全場，連續4次打擊「槓龜」，艾德曼不擔心對手的投球風格和大聯盟不同，他說：「日本投手擅投指叉球，也有大量優質變化球，但和今年大聯盟春訓看到的情況沒有太大差別，因此不必刻意調整打擊方式。」Baseball history. Tommy Edman’s first plate appearance for Korea. He becomes the first Korean-American, and first non-citizen, to play for the Korean national team. ?? pic.twitter.com/KLlInNqB00",UDN
25,經典賽／在藏？荷蘭連中職新軍雄鷹都輸 熱身賽全敗,2023-03-06 18:28:00,運動,,https://udn.com/news/story/10785/7012859,世界棒球經典賽開打在即，荷蘭隊打完兩場官辦熱身賽沒拿到勝場，繼昨天以1：2輸給富邦悍將隊後，今天對上尚在構建隊形階段的中職新軍台鋼雄鷹隊，也以2：4吞下敗仗。雄鷹由第12指名選進的左投陳柏清先發，面對大聯盟級打線，繳出4局失2分，失分出現在第4局，先被葛瑞格里歐斯（Didi Gregorius）敲出安打，巴倫汀（Wladimir Balentien）補上兩分砲，而這也是荷蘭全場僅有的分數進帳。雄鷹後續登板投手包括測試投手張竣凱及許育銘、楊達翔、曾品洋，聯手封鎖荷蘭從第5局起僅再出現1安打。雄鷹雖先處於0：2落後，5局荷蘭隊游擊手、大聯盟球星波賈茲（Xander Bogaerts）失誤釀禍，再加上保送、安打攻占滿壘，洪瑋漢的安打一棒追平，林家鋐的二壘方向滾地球再送回1分，雄鷹反倒取得3：2領先。雄鷹在8局添加保險分，洪瑋漢敲三壘打後靠暴投跑回分數。荷蘭隊手握兩度經典賽四強佳績，本屆也攜豪華內野陣容襲台，但兩場熱身賽並未取得勝場，真正能耐等待正式比賽開箱檢驗。,UDN
26,經典賽／見識陳冠宇的胃 曾峻岳：說不餓所以只吃4盤,2023-03-06 18:59:00,運動,,https://udn.com/news/story/10785/7012916,曾峻岳以中華隊最稚齡身分投入世界棒球經典賽，這陣子最常黏踢踢的學長是陳冠宇，兩人從去年中職明星賽結識，現在一起披上國家隊球衣，除了吸收他的經驗，對學長最吃驚之處可能要屬大胃王屬性，爆料陳冠宇昨天說不餓，所以吃了四盤義大利麵。中華隊昨天在官辦熱身賽出戰中信兄弟隊，曾峻岳在第5局滿壘、無人出局時登板，後續雖因保送再掉分記在前任投手鄧愷威帳上，但沉穩抓下3個出局數，狀況調整漸入佳境。曾峻岳表示，「從新莊的熱身賽開始就慢慢有實戰感覺，比賽節奏和丟的感覺都比之前更好。」這段期間母隊富邦悍將隊打經典賽國家隊有好成績，他也有注意到，「看他們贏球就很開心，基本上他們在打，因為都是我們休息時間，所以都有看，也注意到一些打者。」他第一個點名古巴的山托斯（Roel Santos），「注意古巴助跑打擊那個，腳程快，會適時偷點。」中華隊投手群全部都是他的哥哥們，最常互動的學長，曾峻岳說是陳冠宇，「其實在明星賽就認識，這次在中華隊和他比較多互動，常常聊天，討論比賽的事情。」先前陳冠宇曾透過IG限時動態分享曾峻岳給他的一袋泡麵，寫著「有一種餓是峻岳覺得餓」，曾峻岳笑答：「怕他吃不飽，感覺他沒有吃飽的時候。」他透露大家一起吃飯時，冠宇學長都是吃到最後的那一個，「昨天吃宵夜，他說他不餓，結果吃了四盤義大利麵。」說著說著流露羨慕神情，「滿羨慕他的，都吃不胖。」,UDN
27,經典賽／投手丘、止滑粉差在哪？中華隊國手報你知,2023-03-06 19:02:00,運動,,https://udn.com/news/story/10785/7012928,站上整修後的洲際棒球場投手丘，經典賽中華隊投手胡智爲感受到兩點不同「比較硬、比較高」，止滑粉的黏度讓曾峻岳有些不習慣，不過兩人都說：「不影響投球。」洲際棒球場雖是中職比賽場地，但經過大聯盟整修後，場地細節上仍有些不同，中華隊昨晚首度在此出賽，胡智為投了1局，2次三振沒有被敲出安打，乾淨俐落三上三下。「這是最後調整了。」胡智爲談到昨天的投球感受表示：「就是把自己球的位置投出來，也才丟13顆，後來到牛棚有再補一些，整體調整還不錯。」對於場地適應上，效力統一獅隊的胡智爲認為，跟賽季投起來相比，投手丘比較硬一些，不容易出現坑洞，「我喜歡硬一點的球場，所以滿習慣的。」對他來說比較麻煩的是，「黏土比較多，所以下來都要刮一下（鞋底）。」曾峻岳也是投1局無安打、沒掉分，他認為投手丘跟原本的洲際投手丘相比高了一些，胡智爲也認同，「洲際本來就滿高的，但就是照他們大聯盟的規定去調整，在標準範圍內，也不會說特別對投手有優勢，大家都平等。」官辦熱身賽開始，不僅要採用經典賽用球，止滑粉也改用美職的規格，黏度上跟中職相比差異很大，曾峻岳就說：「黏很多，比較不習慣，但投起來影響不大。」胡智爲則形容，中職的止滑粉比較密一點，大聯盟的則是粗一點，「像是舉重的石灰磚，基本上大同小異，出來的粉多跟少而已。」,UDN
28,經典賽／投手群失血 王建民自身經驗勉勵：不要閃躲,2023-03-06 19:18:00,運動,,https://udn.com/news/story/10785/7012950,中華隊投手群昨天在官辦熱身賽大失血，被中信兄弟隊敲出9支安打、丟掉9分，雖然最後仍以13：9贏球，但無疑是一項隱憂，投手教練王建民分享自身經驗，提醒球員「不要去閃，盡量進攻好球帶」。昨晚先發投手江少慶僅投1局就用了29球，被敲3支安打另有1次四壞保送，丟掉3分，最近兩場登板都在第1局遇到狀況，王建民指出，現在都還是調整階段，「希望他進入比賽的氣氛，信心再往上提升。」而首次實戰登板的鄧愷威也丟了3分，但是投了22球、一人次都未能解決，王建民表示，或許時差、心情上還在調整，教練團這邊都會觀察，利用最後兩天讓他投入比賽節奏。鄧愷威在美國小聯盟都是擔任先發投手，到了經典賽因球團用球數限制，改擔任中繼，王建民表示，比較不熟悉中繼的準備方式也有影響，「昨天是安排大概1局的時間讓他準備，跟先發熱身30顆的量差不多。」雖然投手們在對中信兄弟隊失分慘烈，但王建民不會因此太擔心，「這些打者對他們比較熟悉，其他國家比較少碰到。」曾在2013年經典賽投出經典戰役的王建民也曾跟投手們分享，「不要去閃，盡量進攻好球，提早搶到好球數對投手比較有利，也比較容易解決打者。」,UDN
29,經典賽／中職MVP熱機完畢 林立連兩天開轟,2023-03-06 20:38:00,運動,,https://udn.com/news/story/10785/7013093,中華職棒年度MVP發威，林立今天面對富邦悍將隊再度開轟，連兩天在經典賽官辦熱身賽敲出全壘打，宣告打擊手感「預熱」完畢。進入最後一天熱身賽，中華隊今天在洲際棒球場迎戰悍將，面對江國豪的投球，中華隊首局錯過一出局、滿壘的機會，王柏融先是打向二壘的強勁平飛球，被王正棠彈簧腿美技跳接收進手套，王威晨打向游擊也未能突破防線，悍將守住滿壘危機。江國豪第4局再遇無人出局就被攻占一、二壘局面，中華隊同樣沒能搶下分數，江國豪最終先發4局僅被敲3安打、無失分，繳出一場好投。悍將第5局換上郭俊麟，控球不穩，面對陳傑憲先投出保送，雖靠雙殺守備瓦解大半危機，仍遭林立掃出陽春砲，為中華隊開張分數，張育成也接著掃出二壘打。,UDN
30,經典賽／郭天信三壘打掃除罵名 中華隊熱身賽10戰全勝,2023-03-06 22:10:00,運動,,https://udn.com/news/story/10785/7013245,中華隊近期被罵爆的男人，在今天用球棒作出回應，郭天信第6局一棒掃出三壘打，灌進2分打點，加上林立、張育成的陽春砲，聯手幫助中華隊以7：2擊敗富邦悍將隊，完成8場自辦、2場官辦熱身賽，取得10戰全勝，迎接8日正式開戰。官辦熱身賽今天續戰洲際棒球場，悍將推出江國豪先發，中華隊首局就有大好契機，一出局後靠2安打、1保送形成滿壘，王柏融先是打向二壘的強勁平飛球，被王正棠美技跳接收進手套，王威晨打向游擊也未能突破防線，悍將守住滿壘危機。江國豪第4局再遇無人出局就被攻占一、二壘局面，中華隊同樣沒能搶分，直到郭俊麟接手的第5局，一登板就控球不穩，面對陳傑憲投出保送，雖靠雙殺守備瓦解大半危機，仍遭林立掃出陽春砲，為中華隊開張分數。悍將在5局靠滿壘時的保送擠回追平分，1：1平手之際，中華隊第6局攻勢再起，單局3安打及1保送進帳3分，郭天信的三壘打附帶2分打點，張育成則在第7局炸裂陽春砲，第8局范國宸代打敲出2分打點二壘打，持續擴大差距。中華隊此役共用8任投手，陳冠宇5局下登板，包括故意四壞在內投了3保送，滿壘時保送奉送對手追平分，宋家豪第8局一出局時上場，第1球被戴培峰掃出陽春砲。,UDN
